weather_type,time,ambient_air_temperature,sky_temperature,ambient_air_absolute_humidity,irradiation_horizontal,irradiation_east,irradiation_south,irradiation_west,irradiation_north
cabauw_knmi,2017-09-11T02:00:00,14.83,3.83,0.009301828,0,0,0,0,0
cabauw_knmi,2017-09-11T03:00:00,13.72,2.72,0.009137065,0,0,0,0,0
cabauw_knmi,2017-09-11T04:00:00,13.67,2.67,0.008896061,0,0,0,0,0
cabauw_knmi,2017-09-11T05:00:00,13.07,2.07,0.008571439,0,0,0,0,0
cabauw_knmi,2017-09-11T06:00:00,12.8,1.8,0.008314175,0,0,0,0,0
cabauw_knmi,2017-09-11T07:00:00,12.87,1.87,0.008377852,79.55274201,280.1346685,40.08059826,32.3552742,32.3552742
cabauw_knmi,2017-09-11T08:00:00,13.69,2.69,0.008407573,232.5502442,568.6840067,188.8926083,64.00502442,64.00502442
cabauw_knmi,2017-09-11T09:00:00,14.86,3.86,0.008559703,450.8848196,641.7595007,395.3928246,140.338482,140.338482
cabauw_knmi,2017-09-11T10:00:00,15.07,4.07,0.00839831,322.5023748,269.6895226,255.0673286,137.0502375,137.0502375
cabauw_knmi,2017-09-11T11:00:00,15.92,4.92,0.008476109,441.6909557,285.1382113,338.1942524,201.6690956,201.6690956
cabauw_knmi,2017-09-11T12:00:00,16.47,5.47,0.008343822,469.4982182,254.3389001,343.8717492,229.1998218,229.1998218
cabauw_knmi,2017-09-11T13:00:00,16.53,5.53,0.008299827,445.9551105,239.045511,301.4678742,247.599045,239.045511
cabauw_knmi,2017-09-11T14:00:00,14.97,3.97,0.008781144,128.3,76.98,76.98,76.98,76.98
cabauw_knmi,2017-09-11T15:00:00,15.38,4.38,0.009064435,202.3136812,121.0813681,121.7307736,121.7229816,121.0813681
cabauw_knmi,2017-09-11T16:00:00,15.01,4.01,0.0089056,42.8,25.68,25.68,25.68,25.68
cabauw_knmi,2017-09-11T17:00:00,15.01,4.01,0.009229173,32.4,19.44,19.44,19.44,19.44
cabauw_knmi,2017-09-11T18:00:00,14.85,3.85,0.009144349,41.72566312,24.97256631,25.0359928,25.76008511,24.97256631
cabauw_knmi,2017-09-11T19:00:00,14.28,3.28,0.00924015,1,0,0,0,0
cabauw_knmi,2017-09-11T20:00:00,11.86,0.86,0.007905365,0,0,0,0,0
cabauw_knmi,2017-09-11T21:00:00,11.64,0.64,0.008041753,0,0,0,0,0
cabauw_knmi,2017-09-11T22:00:00,12.98,1.98,0.008299159,0,0,0,0,0
cabauw_knmi,2017-09-11T23:00:00,13,2,0.00873248,0,0,0,0,0
cabauw_knmi,2017-09-12T00:00:00,12.98,1.98,0.008934872,0,0,0,0,0
cabauw_knmi,2017-09-12T01:00:00,12.98,1.98,0.009052985,0,0,0,0,0
cabauw_knmi,2017-09-12T02:00:00,12.51,1.51,0.008838837,0,0,0,0,0
cabauw_knmi,2017-09-12T03:00:00,12.65,1.65,0.009005787,0,0,0,0,0
cabauw_knmi,2017-09-12T04:00:00,12.36,1.36,0.008464209,0,0,0,0,0
cabauw_knmi,2017-09-12T05:00:00,11.94,0.94,0.008316827,0,0,0,0,0
cabauw_knmi,2017-09-12T06:00:00,11.93,0.93,0.0082045,0,0,0,0,0
cabauw_knmi,2017-09-12T07:00:00,12.52,1.52,0.008651435,71.87939456,144.9915337,40.59697201,36.63793946,36.63793946
cabauw_knmi,2017-09-12T08:00:00,14.11,3.11,0.009114159,220.7153554,354.311046,159.9713946,94.07153554,94.07153554
cabauw_knmi,2017-09-12T09:00:00,15.31,4.31,0.009235738,416.0297492,501.4041855,337.1919386,162.4529749,162.4529749
cabauw_knmi,2017-09-12T10:00:00,15.52,4.52,0.00823883,238.2015539,211.753756,199.7337516,92.52015539,92.52015539
cabauw_knmi,2017-09-12T11:00:00,16.68,5.68,0.008082715,430.5539421,290.727224,377.2061323,158.2053942,158.2053942
cabauw_knmi,2017-09-12T12:00:00,16.01,5.01,0.008106283,511.1853249,212.4334183,525.9727454,126.1185325,126.1185325
cabauw_knmi,2017-09-12T13:00:00,17.42,6.42,0.007900781,670.8642506,182.1364251,670.8784405,249.7580027,182.1364251
cabauw_knmi,2017-09-12T14:00:00,17.19,6.19,0.007653211,646.896391,121.4396391,707.9042307,423.0864739,121.4396391
cabauw_knmi,2017-09-12T15:00:00,17.55,6.55,0.007484383,547.0851883,172.9585188,506.996945,501.799606,172.9585188
cabauw_knmi,2017-09-12T16:00:00,16.95,5.95,0.007754648,378.6733522,103.1673352,357.6392658,537.7632493,103.1673352
cabauw_knmi,2017-09-12T17:00:00,15.64,4.64,0.008368886,147.9190615,54.79190615,116.8590844,257.5971242,54.79190615
cabauw_knmi,2017-09-12T18:00:00,15.39,4.39,0.007542076,98.49205987,30.14920599,61.68758586,407.9402726,30.14920599
cabauw_knmi,2017-09-12T19:00:00,13.23,2.23,0.008022056,3.1,1.86,1.86,1.86,1.86
cabauw_knmi,2017-09-12T20:00:00,12.31,1.31,0.007867172,0,0,0,0,0
cabauw_knmi,2017-09-12T21:00:00,12.34,1.34,0.007890758,0,0,0,0,0
cabauw_knmi,2017-09-12T22:00:00,12.82,1.82,0.007586961,0,0,0,0,0
cabauw_knmi,2017-09-12T23:00:00,13.43,2.43,0.007701349,0,0,0,0,0
cabauw_knmi,2017-09-13T00:00:00,13.13,2.13,0.007891234,0,0,0,0,0
cabauw_knmi,2017-09-13T01:00:00,13.34,2.34,0.008294338,0,0,0,0,0
cabauw_knmi,2017-09-13T02:00:00,12.45,1.45,0.008711955,0,0,0,0,0
cabauw_knmi,2017-09-13T03:00:00,12,1,0.008641069,0,0,0,0,0
cabauw_knmi,2017-09-13T04:00:00,12.57,1.57,0.008936693,0,0,0,0,0
cabauw_knmi,2017-09-13T05:00:00,14.21,3.21,0.009388657,0,0,0,0,0
cabauw_knmi,2017-09-13T06:00:00,14.39,3.39,0.009386721,0,0,0,0,0
cabauw_knmi,2017-09-13T07:00:00,14.55,3.55,0.009651468,6.6,3.96,3.96,3.96,3.96
cabauw_knmi,2017-09-13T08:00:00,15.21,4.21,0.007814398,53.16230733,32.37540757,31.96106719,31.81623073,31.81623073
cabauw_knmi,2017-09-13T09:00:00,14.68,3.68,0.008073582,97.13488764,59.0636723,58.56213232,58.01348876,58.01348876
cabauw_knmi,2017-09-13T10:00:00,14.47,3.47,0.007626471,137.4195255,87.30257373,86.53907538,78.94195255,78.94195255
cabauw_knmi,2017-09-13T11:00:00,15.89,4.89,0.007974069,684.0932168,487.6227548,696.1279753,176.2593217,176.2593217
cabauw_knmi,2017-09-13T12:00:00,16.05,5.05,0.007197315,515.6078826,245.1953011,462.0712673,186.6607883,186.6607883
cabauw_knmi,2017-09-13T13:00:00,16.47,5.47,0.00716456,556.2107677,194.9210768,506.9289719,238.5025527,194.9210768
cabauw_knmi,2017-09-13T14:00:00,17.22,6.22,0.007229138,663.0434159,169.5543416,678.7389002,431.1189315,169.5543416
cabauw_knmi,2017-09-13T15:00:00,17.17,6.17,0.006940696,582.2957246,131.3295725,608.0782675,598.9800411,131.3295725
cabauw_knmi,2017-09-13T16:00:00,16.26,5.26,0.006867451,121.8,73.08,73.08,73.08,73.08
cabauw_knmi,2017-09-13T17:00:00,13.46,2.46,0.008168897,55.2,33.12,33.12,33.12,33.12
cabauw_knmi,2017-09-13T18:00:00,13.13,2.13,0.008519507,25.10409812,14.91040981,15.08932513,16.98055803,14.91040981
cabauw_knmi,2017-09-13T19:00:00,12.56,1.56,0.008209536,1.193630252,0,0,1.116429022,0
cabauw_knmi,2017-09-13T20:00:00,11.99,0.99,0.008295519,0,0,0,0,0
cabauw_knmi,2017-09-13T21:00:00,12.37,1.37,0.008012308,0,0,0,0,0
cabauw_knmi,2017-09-13T22:00:00,12.54,1.54,0.008561719,0,0,0,0,0
cabauw_knmi,2017-09-13T23:00:00,11.51,0.51,0.007996582,0,0,0,0,0
cabauw_knmi,2017-09-14T00:00:00,11.37,0.37,0.008097851,0,0,0,0,0
cabauw_knmi,2017-09-14T01:00:00,10.93,-0.07,0.007910327,0,0,0,0,0
cabauw_knmi,2017-09-14T02:00:00,11.25,0.25,0.007733335,0,0,0,0,0
cabauw_knmi,2017-09-14T03:00:00,10.54,-0.46,0.00743911,0,0,0,0,0
cabauw_knmi,2017-09-14T04:00:00,10.51,-0.49,0.007694224,0,0,0,0,0
cabauw_knmi,2017-09-14T05:00:00,10.44,-0.56,0.007691608,0,0,0,0,0
cabauw_knmi,2017-09-14T06:00:00,10.63,-0.37,0.00770388,0,0,0,0,0
cabauw_knmi,2017-09-14T07:00:00,11.38,0.38,0.008096836,15.71030404,10.36381827,9.417990757,9.371030404,9.371030404
cabauw_knmi,2017-09-14T08:00:00,10.73,-0.27,0.00746409,97.79285408,59.55425263,58.80072356,58.52928541,58.52928541
cabauw_knmi,2017-09-14T09:00:00,11.25,0.25,0.007755574,184.6730551,195.1405613,142.0643606,82.36730551,82.36730551
cabauw_knmi,2017-09-14T10:00:00,12.9,1.9,0.007563794,538.9162773,582.6333256,546.2731021,137.9916277,137.9916277
cabauw_knmi,2017-09-14T11:00:00,14,3,0.007459196,268.5107652,164.2122066,172.7030317,151.8510765,151.8510765
cabauw_knmi,2017-09-14T12:00:00,12.25,1.25,0.007841224,233.3782673,139.7707064,140.6508227,139.5378267,139.5378267
cabauw_knmi,2017-09-14T13:00:00,11.89,0.89,0.007918719,151,90.6,90.6,90.6,90.6
cabauw_knmi,2017-09-14T14:00:00,11.62,0.62,0.008086803,115.3,69.18,69.18,69.18,69.18
cabauw_knmi,2017-09-14T15:00:00,12.59,1.59,0.008789394,58.9,35.34,35.34,35.34,35.34
cabauw_knmi,2017-09-14T16:00:00,13.2,2.2,0.008873459,115.5871885,69.15871885,69.5727425,69.85776783,69.15871885
cabauw_knmi,2017-09-14T17:00:00,12.19,1.19,0.008291112,18.3,10.98,10.98,10.98,10.98
cabauw_knmi,2017-09-14T18:00:00,12.37,1.37,0.008232548,5.4,3.24,3.24,3.24,3.24
cabauw_knmi,2017-09-14T19:00:00,12.76,1.76,0.008463059,0,0,0,0,0
cabauw_knmi,2017-09-14T20:00:00,12.07,1.07,0.00818128,0,0,0,0,0
cabauw_knmi,2017-09-14T21:00:00,11.45,0.45,0.008007303,0,0,0,0,0
cabauw_knmi,2017-09-14T22:00:00,11.42,0.42,0.007996338,0,0,0,0,0
cabauw_knmi,2017-09-14T23:00:00,9.31,-1.69,0.007227002,0,0,0,0,0
cabauw_knmi,2017-09-15T00:00:00,9.61,-1.39,0.007326207,0,0,0,0,0
cabauw_knmi,2017-09-15T01:00:00,8.78,-2.22,0.006911513,0,0,0,0,0
cabauw_knmi,2017-09-15T02:00:00,11.07,0.07,0.007948063,0,0,0,0,0
cabauw_knmi,2017-09-15T03:00:00,10.83,-0.17,0.007876538,0,0,0,0,0
cabauw_knmi,2017-09-15T04:00:00,10.74,-0.26,0.007655668,0,0,0,0,0
cabauw_knmi,2017-09-15T05:00:00,10.7,-0.3,0.007767033,0,0,0,0,0
cabauw_knmi,2017-09-15T06:00:00,9.76,-1.24,0.007213306,0,0,0,0,0
cabauw_knmi,2017-09-15T07:00:00,10.49,-0.51,0.007617517,68.84251916,229.6790535,41.171593,30.68425192,30.68425192
cabauw_knmi,2017-09-15T08:00:00,10.73,-0.27,0.007741941,0,0,0,0,0
cabauw_knmi,2017-09-15T09:00:00,12.54,1.54,0.007780276,134.1027337,81.06690664,80.69287984,80.26027337,80.26027337
cabauw_knmi,2017-09-15T10:00:00,14.13,3.13,0.007815791,534.635068,613.3981537,577.362741,114.1135068,114.1135068
cabauw_knmi,2017-09-15T11:00:00,14,3,0.007749319,627.984228,463.196726,702.1267174,123.9484228,123.9484228
cabauw_knmi,2017-09-15T12:00:00,15.87,4.87,0.007796227,482.1402583,221.6479779,457.7078239,160.4140258,160.4140258
cabauw_knmi,2017-09-15T13:00:00,12.68,1.68,0.007463728,187.6508508,112.2650851,113.0167198,112.3720354,112.2650851
cabauw_knmi,2017-09-15T14:00:00,14.83,3.83,0.008073342,387.1067291,140.1106729,351.6758579,248.5165864,140.1106729
cabauw_knmi,2017-09-15T15:00:00,15.75,4.75,0.007266531,488.0726381,143.5572638,480.9156025,472.1322036,143.5572638
cabauw_knmi,2017-09-15T16:00:00,15.04,4.04,0.007125055,305.9686637,93.64686637,290.0738618,423.4269587,93.64686637
cabauw_knmi,2017-09-15T17:00:00,14.8,3.8,0.007054914,250.2689738,53.87689738,247.2760965,667.1938058,53.87689738
cabauw_knmi,2017-09-15T18:00:00,13.71,2.71,0.006921683,92.7900022,26.72900022,66.56182851,458.143538,26.72900022
cabauw_knmi,2017-09-15T19:00:00,10.61,-0.39,0.006867871,0,0,0,0,0
cabauw_knmi,2017-09-15T20:00:00,11.04,0.04,0.00731944,0,0,0,0,0
cabauw_knmi,2017-09-15T21:00:00,11.31,0.31,0.007669034,0,0,0,0,0
cabauw_knmi,2017-09-15T22:00:00,11.19,0.19,0.007983376,0,0,0,0,0
cabauw_knmi,2017-09-15T23:00:00,11.2,0.2,0.008083276,0,0,0,0,0
cabauw_knmi,2017-09-16T00:00:00,10.96,-0.04,0.008021882,0,0,0,0,0
cabauw_knmi,2017-09-16T01:00:00,10.7,-0.3,0.007978797,0,0,0,0,0
cabauw_knmi,2017-09-16T02:00:00,10.6,-0.4,0.007907274,0,0,0,0,0
cabauw_knmi,2017-09-16T03:00:00,10.74,-0.26,0.007928343,0,0,0,0,0
cabauw_knmi,2017-09-16T04:00:00,10.44,-0.56,0.007883043,0,0,0,0,0
cabauw_knmi,2017-09-16T05:00:00,10.1,-0.9,0.007678558,0,0,0,0,0
cabauw_knmi,2017-09-16T06:00:00,10.34,-0.66,0.007823519,0,0,0,0,0
cabauw_knmi,2017-09-16T07:00:00,10.6,-0.4,0.007933038,13.80168057,9.223309667,8.287881177,8.230168057,8.230168057
cabauw_knmi,2017-09-16T08:00:00,11.19,0.19,0.008263486,51.60607649,31.60565514,31.06660939,30.86060765,30.86060765
cabauw_knmi,2017-09-16T09:00:00,11.46,0.46,0.008088247,135,81,81,81,81
cabauw_knmi,2017-09-16T10:00:00,12.12,1.12,0.008155563,126.8142667,76.45710726,76.41798748,75.83142667,75.83142667
cabauw_knmi,2017-09-16T11:00:00,11.71,0.71,0.007896661,149.7,89.82,89.82,89.82,89.82
cabauw_knmi,2017-09-16T12:00:00,12.04,1.04,0.007789202,223.9211528,134.2682611,134.5676984,134.1921153,134.1921153
cabauw_knmi,2017-09-16T13:00:00,12.59,1.59,0.007815426,197.8873858,118.5387386,118.9922715,118.6038544,118.5387386
cabauw_knmi,2017-09-16T14:00:00,13.1,2.1,0.008007898,251.3049194,147.2304919,155.5055402,151.4653116,147.2304919
cabauw_knmi,2017-09-16T15:00:00,12.76,1.76,0.00782565,222.1731413,131.3173141,135.8820743,135.7475639,131.3173141
cabauw_knmi,2017-09-16T16:00:00,13.43,2.43,0.007809348,201.6761874,115.8176187,127.3923186,135.1412069,115.8176187
cabauw_knmi,2017-09-16T17:00:00,13.29,2.29,0.007820675,98.6457553,58.86457553,59.53437729,60.96799315,58.86457553
cabauw_knmi,2017-09-16T18:00:00,12.65,1.65,0.008063933,50.03015291,29.75301529,30.1482443,33.90063291,29.75301529
cabauw_knmi,2017-09-16T19:00:00,11.61,0.61,0.00782227,0,0,0,1.04972593,0
cabauw_knmi,2017-09-16T20:00:00,10.67,-0.33,0.007640742,0,0,0,0,0
cabauw_knmi,2017-09-16T21:00:00,10.33,-0.67,0.007664592,0,0,0,0,0
cabauw_knmi,2017-09-16T22:00:00,9.12,-1.88,0.007156074,0,0,0,0,0
cabauw_knmi,2017-09-16T23:00:00,8.69,-2.31,0.007016888,0,0,0,0,0
cabauw_knmi,2017-09-17T00:00:00,8.55,-2.45,0.006949906,0,0,0,0,0
cabauw_knmi,2017-09-17T01:00:00,8.22,-2.78,0.006794277,0,0,0,0,0
cabauw_knmi,2017-09-17T02:00:00,7.86,-3.14,0.006628061,0,0,0,0,0
cabauw_knmi,2017-09-17T03:00:00,6.03,-4.97,0.005838017,0,0,0,0,0
cabauw_knmi,2017-09-17T04:00:00,5.55,-5.45,0.005645255,0,0,0,0,0
cabauw_knmi,2017-09-17T05:00:00,5.62,-5.38,0.005673007,0,1.786431502,0,0,0
cabauw_knmi,2017-09-17T06:00:00,6.52,-4.48,0.006040842,0,0,0,0,0
cabauw_knmi,2017-09-17T07:00:00,7.77,-3.23,0.006587079,57.4193744,205.419887,37.06325489,25.64193744,25.64193744
cabauw_knmi,2017-09-17T08:00:00,9.12,-1.88,0.00721467,194.2741469,476.0429171,177.453881,59.97741469,59.97741469
cabauw_knmi,2017-09-17T09:00:00,11.24,0.24,0.007758602,236.7016021,279.321286,197.5877757,97.57016021,97.57016021
cabauw_knmi,2017-09-17T10:00:00,13.7,2.7,0.008201676,531.2668086,557.9440295,536.6015001,153.9266809,153.9266809
cabauw_knmi,2017-09-17T11:00:00,14.91,3.91,0.00820726,556.4696799,379.3358711,507.7806441,205.646968,205.646968
cabauw_knmi,2017-09-17T12:00:00,15.71,4.71,0.007516809,710.4683455,308.9003008,731.9161168,203.4468346,203.4468346
cabauw_knmi,2017-09-17T13:00:00,14.86,3.86,0.007488089,219.6044328,131.4104433,132.2465697,131.5315508,131.4104433
cabauw_knmi,2017-09-17T14:00:00,15.85,4.85,0.007340133,391.5064627,137.7506463,367.3880058,255.1222428,137.7506463
cabauw_knmi,2017-09-17T15:00:00,16.49,5.49,0.007002712,403.3598582,125.1359858,398.2521023,389.274445,125.1359858
cabauw_knmi,2017-09-17T16:00:00,16.06,5.06,0.006905639,324.5491145,93.45491145,324.2962321,476.6850654,93.45491145
cabauw_knmi,2017-09-17T17:00:00,16.24,5.24,0.006844196,237.02904,79.502904,213.9254839,497.5615314,79.502904
cabauw_knmi,2017-09-17T18:00:00,15.1,4.1,0.007362048,72.52759321,38.00275932,46.92427746,128.8014856,38.00275932
cabauw_knmi,2017-09-17T19:00:00,13.17,2.17,0.007804708,0,0,0,0,0
cabauw_knmi,2017-09-17T20:00:00,11.39,0.39,0.008200161,0,0,0,0,0
cabauw_knmi,2017-09-17T21:00:00,11.22,0.22,0.008319502,0,0,0,0,0
cabauw_knmi,2017-09-17T22:00:00,10.68,-0.32,0.007937711,0,0,0,1.041541161,1.062220721
cabauw_knmi,2017-09-17T23:00:00,10.98,-0.02,0.00815964,0,0,0,0,1.375828485
cabauw_knmi,2017-09-18T00:00:00,11.13,0.13,0.008237431,0,0,0,0,1.480767178
cabauw_knmi,2017-09-18T01:00:00,11.09,0.09,0.008071546,0,0,0,0,1.041515314
cabauw_knmi,2017-09-18T02:00:00,10.55,-0.45,0.007766542,0,0,0,0,0
cabauw_knmi,2017-09-18T03:00:00,11,0,0.008103955,0,0,0,0,0
cabauw_knmi,2017-09-18T04:00:00,10.93,-0.07,0.008095623,0,0,0,0,0
cabauw_knmi,2017-09-18T05:00:00,10.81,-0.19,0.008100996,0,0,0,0,0
cabauw_knmi,2017-09-18T06:00:00,10.27,-0.73,0.007813878,0,0,0,0,0
cabauw_knmi,2017-09-18T07:00:00,9.42,-1.58,0.007375597,56.46278425,107.8236343,35.59565429,30.24627843,30.24627843
cabauw_knmi,2017-09-18T08:00:00,12.33,1.33,0.008355851,198.2144764,339.9136671,158.3439258,84.82144764,84.82144764
cabauw_knmi,2017-09-18T09:00:00,13.03,2.03,0.008553144,150.3788563,91.44697073,90.73467323,89.83788563,89.83788563
cabauw_knmi,2017-09-18T10:00:00,13.2,2.2,0.008010105,196.6596456,118.7007493,118.6497042,117.5159646,117.5159646
cabauw_knmi,2017-09-18T11:00:00,14.3,3.3,0.008496819,294.2010593,180.0226483,190.0212217,166.8201059,166.8201059
cabauw_knmi,2017-09-18T12:00:00,15.12,4.12,0.008679848,353.7970682,206.6058818,227.3775018,201.5297068,201.5297068
cabauw_knmi,2017-09-18T13:00:00,13.83,2.83,0.008156152,59,35.4,35.4,35.4,35.4
cabauw_knmi,2017-09-18T14:00:00,13.47,2.47,0.007960896,201.3520457,120.1852046,121.6868067,120.9517374,120.1852046
cabauw_knmi,2017-09-18T15:00:00,15.33,4.33,0.008591899,458.4094839,117.8409484,491.4503105,477.9070687,117.8409484
cabauw_knmi,2017-09-18T16:00:00,14.74,3.74,0.008105974,70.84064557,42.48406456,42.53140088,42.5622132,42.48406456
cabauw_knmi,2017-09-18T17:00:00,14.76,3.76,0.008395108,181.8500706,78.08500706,146.8246175,289.8203718,78.08500706
cabauw_knmi,2017-09-18T18:00:00,13.56,2.56,0.008036211,9.4,5.64,5.64,5.64,5.64
cabauw_knmi,2017-09-18T19:00:00,11.73,0.73,0.008185736,0,0,0,0,0
cabauw_knmi,2017-09-18T20:00:00,10.3,-0.7,0.007611686,0,0,0,0,0
cabauw_knmi,2017-09-18T21:00:00,10.6,-0.4,0.007727262,0,0,0,0,0
cabauw_knmi,2017-09-18T22:00:00,8.78,-2.22,0.007017713,0,0,0,0,0
cabauw_knmi,2017-09-18T23:00:00,9.02,-1.98,0.007162793,0,0,0,0,0
cabauw_knmi,2017-09-19T00:00:00,9.89,-1.11,0.007519991,0,0,0,0,0
cabauw_knmi,2017-09-19T01:00:00,9.64,-1.36,0.007468208,0,0,0,0,0
cabauw_knmi,2017-09-19T02:00:00,10.88,-0.12,0.008118322,0,0,0,0,0
cabauw_knmi,2017-09-19T03:00:00,11.2,0.2,0.008295146,0,0,0,0,0
cabauw_knmi,2017-09-19T04:00:00,11.3,0.3,0.008351106,0,0,0,0,0
cabauw_knmi,2017-09-19T05:00:00,10.59,-0.41,0.007953088,0,0,0,0,0
cabauw_knmi,2017-09-19T06:00:00,10.63,-0.37,0.007974602,0,0,0,0,0
cabauw_knmi,2017-09-19T07:00:00,10.47,-0.53,0.007888855,20.98862764,13.54218324,12.62275173,12.54886276,12.54886276
cabauw_knmi,2017-09-19T08:00:00,10.98,-0.02,0.007991746,97.01559845,59.58300246,58.46665897,58.00155984,58.00155984
cabauw_knmi,2017-09-19T09:00:00,12.04,1.04,0.007932678,423.7046921,586.7715412,396.2939989,149.5204692,149.5204692
cabauw_knmi,2017-09-19T10:00:00,13.56,2.56,0.008408935,508.4845423,464.6405017,455.7560821,197.8484542,197.8484542
cabauw_knmi,2017-09-19T11:00:00,14.81,3.81,0.008520988,583.9289056,425.3738888,641.695446,146.3428906,146.3428906
cabauw_knmi,2017-09-19T12:00:00,15.88,4.88,0.007976737,656.742759,271.4538062,727.6059674,162.1742759,162.1742759
cabauw_knmi,2017-09-19T13:00:00,16.17,5.17,0.007663324,201.2339866,119.3233987,122.7815681,119.8328926,119.3233987
cabauw_knmi,2017-09-19T14:00:00,16.81,5.81,0.007661216,235.0900273,140.1090027,142.4094786,141.2818657,140.1090027
cabauw_knmi,2017-09-19T15:00:00,15.73,4.73,0.008455083,74.50248352,44.65024835,44.77412018,44.76921431,44.65024835
cabauw_knmi,2017-09-19T16:00:00,16.72,5.72,0.008421579,351.1726592,133.0172659,317.9622565,436.6596332,133.0172659
cabauw_knmi,2017-09-19T17:00:00,15.91,4.91,0.008278893,195.1415409,83.41415409,160.5653796,318.8025465,83.41415409
cabauw_knmi,2017-09-19T18:00:00,14.83,3.83,0.008175749,38.97165406,22.79716541,23.92033071,33.57564983,22.79716541
cabauw_knmi,2017-09-19T19:00:00,12.38,1.38,0.008006382,0,0,0,0,0
cabauw_knmi,2017-09-19T20:00:00,11.63,0.63,0.007854917,0,0,0,0,0
cabauw_knmi,2017-09-19T21:00:00,11.14,0.14,0.007574283,0,0,0,0,0
cabauw_knmi,2017-09-19T22:00:00,9.94,-1.06,0.007543951,0,0,0,0,0
cabauw_knmi,2017-09-19T23:00:00,10.45,-0.55,0.007596445,0,0,0,0,0
cabauw_knmi,2017-09-20T00:00:00,9.37,-1.63,0.00729238,0,0,0,0,0
cabauw_knmi,2017-09-20T01:00:00,9.03,-1.97,0.007125183,0,0,0,0,0
cabauw_knmi,2017-09-20T02:00:00,10.48,-0.52,0.007837465,0,0,0,0,1.376671667
cabauw_knmi,2017-09-20T03:00:00,11.88,0.88,0.008255953,0,0,0,0,0
cabauw_knmi,2017-09-20T04:00:00,11.29,0.29,0.008151057,0,0,0,0,0
cabauw_knmi,2017-09-20T05:00:00,11.11,0.11,0.008038046,0,0,0,0,0
cabauw_knmi,2017-09-20T06:00:00,11.3,0.3,0.008057235,0,0,0,0,0
cabauw_knmi,2017-09-20T07:00:00,11.26,0.26,0.007988623,9.984248054,6.941710422,6.02770879,5.948424805,5.948424805
cabauw_knmi,2017-09-20T08:00:00,12.03,1.03,0.008097095,40.34005107,25.0138285,24.3629387,24.08400511,24.08400511
cabauw_knmi,2017-09-20T09:00:00,13.16,2.16,0.008274092,151.4651603,92.59480823,91.63127892,90.34651603,90.34651603
cabauw_knmi,2017-09-20T10:00:00,13.17,2.17,0.008308143,127.6453269,76.99801587,76.98196755,76.31453269,76.31453269
cabauw_knmi,2017-09-20T11:00:00,15.43,4.43,0.00863219,510.5636164,340.5638034,440.2105316,214.9563616,214.9563616
cabauw_knmi,2017-09-20T12:00:00,16.17,5.17,0.008362547,273.1631921,162.5304993,167.7004569,161.3163192,161.3163192
cabauw_knmi,2017-09-20T13:00:00,15.74,4.74,0.00842519,134.2469252,78.92469252,82.94231661,79.52149544,78.92469252
cabauw_knmi,2017-09-20T14:00:00,16.92,5.92,0.008609624,627.7834548,201.7783455,633.8931783,421.8072435,201.7783455
cabauw_knmi,2017-09-20T15:00:00,15.84,4.84,0.008484567,82.05197272,49.15519727,49.34206428,49.33404082,49.15519727
cabauw_knmi,2017-09-20T16:00:00,17.99,6.99,0.008028858,433.0880144,147.9588014,420.2803814,592.5964536,147.9588014
cabauw_knmi,2017-09-20T17:00:00,16.71,5.71,0.007772269,132.3130692,69.23130692,93.31065454,142.0053012,69.23130692
cabauw_knmi,2017-09-20T18:00:00,16.02,5.02,0.00805626,86.10945686,43.41094569,60.70444761,204.749046,43.41094569
cabauw_knmi,2017-09-20T19:00:00,12.57,1.57,0.008024719,0,0,0,0,0
cabauw_knmi,2017-09-20T20:00:00,11.66,0.66,0.007756235,0,0,0,0,0
cabauw_knmi,2017-09-20T21:00:00,13.71,2.71,0.008576458,0,0,0,0,0
cabauw_knmi,2017-09-20T22:00:00,13.68,2.68,0.00863637,0,0,0,0,0
cabauw_knmi,2017-09-20T23:00:00,13.5,2.5,0.008555754,0,0,0,0,0
cabauw_knmi,2017-09-21T00:00:00,13.2,2.2,0.008574791,0,0,0,0,0
cabauw_knmi,2017-09-21T01:00:00,13,2,0.008465644,0,0,0,0,0
cabauw_knmi,2017-09-21T02:00:00,12.8,1.8,0.008394921,0,0,0,0,0
cabauw_knmi,2017-09-21T03:00:00,12.45,1.45,0.008185425,0,0,0,0,0
cabauw_knmi,2017-09-21T04:00:00,11.68,0.68,0.007929683,0,0,0,0,0
cabauw_knmi,2017-09-21T05:00:00,10.53,-0.47,0.007496148,0,0,0,0,0
cabauw_knmi,2017-09-21T06:00:00,10.07,-0.93,0.007268041,0,0,0,0,0
cabauw_knmi,2017-09-21T07:00:00,10.12,-0.88,0.007156039,53.07290853,263.1084351,42.69984414,22.15729085,22.15729085
cabauw_knmi,2017-09-21T08:00:00,11.64,0.64,0.007481174,154.7708,273.5918238,129.9334776,66.62708,66.62708
cabauw_knmi,2017-09-21T09:00:00,13.24,2.24,0.007859108,359.8667329,546.5962818,364.5757094,114.7366733,114.7366733
cabauw_knmi,2017-09-21T10:00:00,15.16,4.16,0.00832776,446.0133266,444.7925312,440.7964308,151.5013327,151.5013327
cabauw_knmi,2017-09-21T11:00:00,16.44,5.44,0.00857801,452.7660568,302.8039328,394.3217578,190.0266057,190.0266057
cabauw_knmi,2017-09-21T12:00:00,16.51,5.51,0.008437175,0,0,0,0,0
