"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","08 Oct 2021","10","1.00"
"MFP","08 Oct 2021","11","1.10"
"MFP","08 Oct 2021","12","8.00"
"MFP","08 Oct 2021","13","12.12"
"MFP","08 Oct 2021","14","9.88"
"MFP","08 Oct 2021","15","13.33"
"MFP","08 Oct 2021","16","15.88"
"MFP","08 Oct 2021","17","15.88"
"MFP","08 Oct 2021","18","15.88"
"MFP","08 Oct 2021","19","13.33"
"MFP","08 Oct 2021","20","12.12"
"MFP","08 Oct 2021","21","8.07"
"MFP","08 Oct 2021","22","2.70"
"MFP","08 Oct 2021","23","3.32"
"MFP","08 Oct 2021","24","2.70"
"MFP","08 Oct 2021","25","2.70"
"MFP","08 Oct 2021","26","2.70"
"MFP","08 Oct 2021","27","8.00"
"MFP","08 Oct 2021","28","8.00"
"MFP","08 Oct 2021","29","8.00"
"MFP","08 Oct 2021","30","8.00"
"MFP","08 Oct 2021","31","2.00"
"MFP","08 Oct 2021","32","2.83"
"MFP","08 Oct 2021","33","2.03"
"MFP","08 Oct 2021","34","8.00"
"MFP","08 Oct 2021","35","8.00"
"MFP","08 Oct 2021","36","8.00"
"MFP","08 Oct 2021","37","13.33"
"MFP","08 Oct 2021","38","12.12"
"MFP","08 Oct 2021","39","9.88"
"MFP","08 Oct 2021","40","12.12"
"MFP","08 Oct 2021","41","8.00"
"MFP","08 Oct 2021","42","8.00"
"MFP","08 Oct 2021","43","22.47"
"MFP","08 Oct 2021","44","22.47"
"MFP","08 Oct 2021","45","14.32"
"MFP","08 Oct 2021","46","23.27"
"MFP","08 Oct 2021","47","8.29"
"MFP","08 Oct 2021","48","8.00"
"MFP","09 Oct 2021","1","71.15"
"MFP","09 Oct 2021","2","51.16"
"MFP","09 Oct 2021","3","24.68"
"MFP","09 Oct 2021","4","17.54"
"MFP","09 Oct 2021","5","16.79"
"MFP","09 Oct 2021","6","12.12"
"MFP","09 Oct 2021","7","9.88"
"MFP","09 Oct 2021","8","8.32"
"MFP","09 Oct 2021","9","8.00"
"MFP","09 Oct 2021","10","8.00"
"MFP","09 Oct 2021","11","8.32"
"MFP","09 Oct 2021","12","22.67"
"MFP","09 Oct 2021","13","25.43"
"MFP","09 Oct 2021","14","26.55"
"MFP","09 Oct 2021","15","34.88"
"MFP","09 Oct 2021","16","80.87"
"MFP","09 Oct 2021","17","179.99"
"MFP","09 Oct 2021","18","184.78"
"MFP","09 Oct 2021","19","184.24"
"MFP","09 Oct 2021","20","110.36"
"MFP","09 Oct 2021","21","57.46"
"MFP","09 Oct 2021","22","28.78"
"MFP","09 Oct 2021","23","32.11"
"MFP","09 Oct 2021","24","15.88"
"MFP","09 Oct 2021","25","9.06"
"MFP","09 Oct 2021","26","8.52"
"MFP","09 Oct 2021","27","12.12"
"MFP","09 Oct 2021","28","12.27"
"MFP","09 Oct 2021","29","12.12"
"MFP","09 Oct 2021","30","12.78"
"MFP","09 Oct 2021","31","9.38"
