"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","14 Aug 2021","36","8.49"
"MFP","14 Aug 2021","37","12.12"
"MFP","14 Aug 2021","38","9.88"
"MFP","14 Aug 2021","39","9.51"
"MFP","14 Aug 2021","40","9.56"
"MFP","14 Aug 2021","41","7.11"
"MFP","14 Aug 2021","42","3.82"
"MFP","14 Aug 2021","43","2.32"
"MFP","14 Aug 2021","44","3.73"
"MFP","14 Aug 2021","45","1.68"
"MFP","14 Aug 2021","46","15.68"
"MFP","14 Aug 2021","47","13.80"
"MFP","14 Aug 2021","48","11.93"
"MFP","15 Aug 2021","1","9.24"
"MFP","15 Aug 2021","2","1.00"
"MFP","15 Aug 2021","3","0.60"
"MFP","15 Aug 2021","4","0.88"
"MFP","15 Aug 2021","5","0.60"
"MFP","15 Aug 2021","6","0.88"
"MFP","15 Aug 2021","7","0.60"
"MFP","15 Aug 2021","8","0.60"
"MFP","15 Aug 2021","9","0.60"
"MFP","15 Aug 2021","10","0.88"
"MFP","15 Aug 2021","11","0.88"
"MFP","15 Aug 2021","12","1.33"
"MFP","15 Aug 2021","13","8.00"
"MFP","15 Aug 2021","14","8.00"
"MFP","15 Aug 2021","15","8.00"
"MFP","15 Aug 2021","16","12.12"
"MFP","15 Aug 2021","17","13.45"
"MFP","15 Aug 2021","18","15.88"
"MFP","15 Aug 2021","19","17.37"
"MFP","15 Aug 2021","20","17.27"
"MFP","15 Aug 2021","21","18.18"
"MFP","15 Aug 2021","22","15.78"
"MFP","15 Aug 2021","23","15.88"
"MFP","15 Aug 2021","24","15.78"
"MFP","15 Aug 2021","25","12.23"
"MFP","15 Aug 2021","26","14.12"
"MFP","15 Aug 2021","27","16.87"
"MFP","15 Aug 2021","28","17.27"
"MFP","15 Aug 2021","29","16.87"
"MFP","15 Aug 2021","30","15.88"
"MFP","15 Aug 2021","31","15.38"
"MFP","15 Aug 2021","32","12.69"
"MFP","15 Aug 2021","33","15.88"
"MFP","15 Aug 2021","34","21.17"
"MFP","15 Aug 2021","35","20.52"
"MFP","15 Aug 2021","36","21.24"
"MFP","15 Aug 2021","37","22.30"
"MFP","15 Aug 2021","38","22.33"
"MFP","15 Aug 2021","39","23.23"
"MFP","15 Aug 2021","40","42.65"
"MFP","15 Aug 2021","41","40.57"
"MFP","15 Aug 2021","42","50.76"
"MFP","15 Aug 2021","43","33.33"
"MFP","15 Aug 2021","44","20.01"
"MFP","15 Aug 2021","45","20.01"
"MFP","15 Aug 2021","46","15.88"
"MFP","15 Aug 2021","47","15.48"
"MFP","15 Aug 2021","48","11.77"
"MFP","16 Aug 2021","1","1.20"
"MFP","16 Aug 2021","2","1.00"
"MFP","16 Aug 2021","3","0.60"
"MFP","16 Aug 2021","4","0.88"
"MFP","16 Aug 2021","5","0.60"
"MFP","16 Aug 2021","6","0.60"
"MFP","16 Aug 2021","7","0.60"
"MFP","16 Aug 2021","8","0.60"
"MFP","16 Aug 2021","9","0.50"
"MFP","16 Aug 2021","10","0.60"
"MFP","16 Aug 2021","11","0.60"
"MFP","16 Aug 2021","12","1.33"
"MFP","16 Aug 2021","13","8.00"
"MFP","16 Aug 2021","14","13.33"
"MFP","16 Aug 2021","15","10.15"
"MFP","16 Aug 2021","16","12.05"
"MFP","16 Aug 2021","17","9.88"
"MFP","16 Aug 2021","18","9.88"
"MFP","16 Aug 2021","19","8.95"
"MFP","16 Aug 2021","20","2.29"
"MFP","16 Aug 2021","21","2.19"
"MFP","16 Aug 2021","22","2.09"
"MFP","16 Aug 2021","23","2.09"
"MFP","16 Aug 2021","24","1.39"
"MFP","16 Aug 2021","25","1.33"
"MFP","16 Aug 2021","26","1.33"
"MFP","16 Aug 2021","27","2.29"
"MFP","16 Aug 2021","28","2.29"
"MFP","16 Aug 2021","29","2.19"
"MFP","16 Aug 2021","30","2.19"
"MFP","16 Aug 2021","31","1.79"
"MFP","16 Aug 2021","32","1.28"
"MFP","16 Aug 2021","33","1.22"
"MFP","16 Aug 2021","34","1.42"
"MFP","16 Aug 2021","35","1.33"
"MFP","16 Aug 2021","36","2.00"
"MFP","16 Aug 2021","37","8.00"
"MFP","16 Aug 2021","38","8.00"
"MFP","16 Aug 2021","39","8.00"
"MFP","16 Aug 2021","40","8.00"
"MFP","16 Aug 2021","41","1.33"
"MFP","16 Aug 2021","42","1.28"
"MFP","16 Aug 2021","43","1.00"
"MFP","16 Aug 2021","44","1.20"
"MFP","16 Aug 2021","45","1.20"
"MFP","16 Aug 2021","46","17.27"
"MFP","16 Aug 2021","47","10.66"
"MFP","16 Aug 2021","48","1.69"
"MFP","17 Aug 2021","1","15.88"
"MFP","17 Aug 2021","2","0.60"
"MFP","17 Aug 2021","3","0.50"
"MFP","17 Aug 2021","4","0.60"
"MFP","17 Aug 2021","5","0.50"
"MFP","17 Aug 2021","6","0.60"
"MFP","17 Aug 2021","7","0.50"
"MFP","17 Aug 2021","8","0.50"
"MFP","17 Aug 2021","9","0.50"
"MFP","17 Aug 2021","10","0.60"
"MFP","17 Aug 2021","11","0.60"
"MFP","17 Aug 2021","12","1.33"
"MFP","17 Aug 2021","13","2.00"
"MFP","17 Aug 2021","14","2.00"
"MFP","17 Aug 2021","15","8.00"
"MFP","17 Aug 2021","16","8.00"
"MFP","17 Aug 2021","17","8.00"
"MFP","17 Aug 2021","18","12.12"
"MFP","17 Aug 2021","19","8.02"
"MFP","17 Aug 2021","20","1.28"
"MFP","17 Aug 2021","21","1.28"
"MFP","17 Aug 2021","22","1.09"
"MFP","17 Aug 2021","23","0.94"
"MFP","17 Aug 2021","24","0.88"
"MFP","17 Aug 2021","25","0.88"
"MFP","17 Aug 2021","26","0.88"
"MFP","17 Aug 2021","27","1.28"
"MFP","17 Aug 2021","28","1.33"
"MFP","17 Aug 2021","29","1.20"
"MFP","17 Aug 2021","30","1.20"
"MFP","17 Aug 2021","31","1.09"
"MFP","17 Aug 2021","32","1.09"
"MFP","17 Aug 2021","33","1.09"
"MFP","17 Aug 2021","34","1.20"
"MFP","17 Aug 2021","35","1.20"
"MFP","17 Aug 2021","36","1.33"
"MFP","17 Aug 2021","37","9.88"
"MFP","17 Aug 2021","38","8.00"
"MFP","17 Aug 2021","39","8.00"
"MFP","17 Aug 2021","40","8.00"
"MFP","17 Aug 2021","41","1.33"
"MFP","17 Aug 2021","42","1.20"
"MFP","17 Aug 2021","43","1.00"
"MFP","17 Aug 2021","44","16.18"
"MFP","17 Aug 2021","45","1.82"
"MFP","17 Aug 2021","46","1.20"
"MFP","17 Aug 2021","47","1.00"
"MFP","17 Aug 2021","48","0.90"
"MFP","18 Aug 2021","1","1.33"
"MFP","18 Aug 2021","2","1.00"
"MFP","18 Aug 2021","3","0.88"
"MFP","18 Aug 2021","4","0.88"
"MFP","18 Aug 2021","5","0.88"
"MFP","18 Aug 2021","6","0.88"
"MFP","18 Aug 2021","7","0.88"
"MFP","18 Aug 2021","8","0.60"
"MFP","18 Aug 2021","9","0.60"
"MFP","18 Aug 2021","10","0.88"
"MFP","18 Aug 2021","11","0.90"
"MFP","18 Aug 2021","12","1.20"
"MFP","18 Aug 2021","13","2.82"
"MFP","18 Aug 2021","14","2.82"
"MFP","18 Aug 2021","15","8.00"
"MFP","18 Aug 2021","16","8.00"
"MFP","18 Aug 2021","17","8.14"
"MFP","18 Aug 2021","18","9.88"
"MFP","18 Aug 2021","19","8.37"
"MFP","18 Aug 2021","20","4.72"
"MFP","18 Aug 2021","21","9.78"
"MFP","18 Aug 2021","22","1.79"
"MFP","18 Aug 2021","23","2.09"
"MFP","18 Aug 2021","24","1.79"
"MFP","18 Aug 2021","25","1.33"
"MFP","18 Aug 2021","26","1.33"
"MFP","18 Aug 2021","27","2.19"
"MFP","18 Aug 2021","28","2.19"
"MFP","18 Aug 2021","29","2.19"
"MFP","18 Aug 2021","30","2.19"
"MFP","18 Aug 2021","31","1.33"
"MFP","18 Aug 2021","32","1.09"
"MFP","18 Aug 2021","33","1.09"
"MFP","18 Aug 2021","34","1.20"
"MFP","18 Aug 2021","35","1.28"
"MFP","18 Aug 2021","36","1.33"
"MFP","18 Aug 2021","37","8.00"
"MFP","18 Aug 2021","38","8.00"
"MFP","18 Aug 2021","39","8.00"
"MFP","18 Aug 2021","40","8.00"
"MFP","18 Aug 2021","41","1.33"
"MFP","18 Aug 2021","42","1.20"
"MFP","18 Aug 2021","43","1.00"
"MFP","18 Aug 2021","44","1.00"
"MFP","18 Aug 2021","45","1.20"
"MFP","18 Aug 2021","46","1.00"
"MFP","18 Aug 2021","47","3.22"
"MFP","18 Aug 2021","48","8.48"
"MFP","19 Aug 2021","1","1.27"
"MFP","19 Aug 2021","2","0.90"
"MFP","19 Aug 2021","3","0.88"
"MFP","19 Aug 2021","4","0.88"
"MFP","19 Aug 2021","5","0.88"
"MFP","19 Aug 2021","6","0.88"
"MFP","19 Aug 2021","7","0.88"
"MFP","19 Aug 2021","8","0.60"
"MFP","19 Aug 2021","9","0.60"
"MFP","19 Aug 2021","10","0.88"
"MFP","19 Aug 2021","11","0.90"
"MFP","19 Aug 2021","12","1.20"
"MFP","19 Aug 2021","13","2.80"
"MFP","19 Aug 2021","14","7.99"
"MFP","19 Aug 2021","15","8.00"
"MFP","19 Aug 2021","16","8.00"
"MFP","19 Aug 2021","17","8.00"
"MFP","19 Aug 2021","18","8.00"
"MFP","19 Aug 2021","19","2.70"
"MFP","19 Aug 2021","20","1.28"
"MFP","19 Aug 2021","21","1.20"
"MFP","19 Aug 2021","22","1.09"
"MFP","19 Aug 2021","23","1.04"
"MFP","19 Aug 2021","24","1.04"
"MFP","19 Aug 2021","25","1.04"
"MFP","19 Aug 2021","26","1.04"
"MFP","19 Aug 2021","27","1.28"
"MFP","19 Aug 2021","28","1.28"
"MFP","19 Aug 2021","29","1.20"
"MFP","19 Aug 2021","30","1.20"
"MFP","19 Aug 2021","31","1.04"
"MFP","19 Aug 2021","32","1.04"
"MFP","19 Aug 2021","33","1.00"
"MFP","19 Aug 2021","34","1.20"
"MFP","19 Aug 2021","35","1.20"
"MFP","19 Aug 2021","36","1.28"
"MFP","19 Aug 2021","37","8.00"
"MFP","19 Aug 2021","38","8.00"
"MFP","19 Aug 2021","39","2.79"
"MFP","19 Aug 2021","40","2.80"
"MFP","19 Aug 2021","41","1.33"
"MFP","19 Aug 2021","42","1.20"
"MFP","19 Aug 2021","43","1.20"
"MFP","19 Aug 2021","44","3.05"
"MFP","19 Aug 2021","45","1.28"
"MFP","19 Aug 2021","46","1.00"
"MFP","19 Aug 2021","47","1.00"
"MFP","19 Aug 2021","48","0.90"
"MFP","20 Aug 2021","1","1.20"
"MFP","20 Aug 2021","2","1.00"
"MFP","20 Aug 2021","3","0.88"
"MFP","20 Aug 2021","4","0.88"
"MFP","20 Aug 2021","5","0.88"
"MFP","20 Aug 2021","6","0.88"
"MFP","20 Aug 2021","7","0.88"
"MFP","20 Aug 2021","8","0.60"
"MFP","20 Aug 2021","9","0.60"
"MFP","20 Aug 2021","10","0.88"
"MFP","20 Aug 2021","11","0.90"
"MFP","20 Aug 2021","12","1.20"
"MFP","20 Aug 2021","13","2.00"
"MFP","20 Aug 2021","14","2.70"
"MFP","20 Aug 2021","15","8.00"
"MFP","20 Aug 2021","16","8.00"
"MFP","20 Aug 2021","17","8.00"
"MFP","20 Aug 2021","18","8.29"
"MFP","20 Aug 2021","19","2.70"
"MFP","20 Aug 2021","20","1.28"
"MFP","20 Aug 2021","21","1.20"
"MFP","20 Aug 2021","22","1.00"
"MFP","20 Aug 2021","23","1.00"
"MFP","20 Aug 2021","24","1.00"
"MFP","20 Aug 2021","25","1.00"
"MFP","20 Aug 2021","26","1.00"
"MFP","20 Aug 2021","27","1.32"
"MFP","20 Aug 2021","28","1.28"
"MFP","20 Aug 2021","29","1.28"
"MFP","20 Aug 2021","30","1.20"
"MFP","20 Aug 2021","31","1.00"
"MFP","20 Aug 2021","32","1.00"
"MFP","20 Aug 2021","33","1.00"
"MFP","20 Aug 2021","34","1.33"
"MFP","20 Aug 2021","35","1.20"
"MFP","20 Aug 2021","36","1.33"
"MFP","20 Aug 2021","37","8.00"
"MFP","20 Aug 2021","38","8.00"
"MFP","20 Aug 2021","39","2.00"
"MFP","20 Aug 2021","40","2.70"
"MFP","20 Aug 2021","41","1.20"
"MFP","20 Aug 2021","42","1.00"
"MFP","20 Aug 2021","43","1.00"
"MFP","20 Aug 2021","44","1.00"
"MFP","20 Aug 2021","45","1.20"
"MFP","20 Aug 2021","46","1.00"
"MFP","20 Aug 2021","47","1.00"
"MFP","20 Aug 2021","48","0.90"
"MFP","21 Aug 2021","1","1.98"
"MFP","21 Aug 2021","2","0.90"
"MFP","21 Aug 2021","3","0.88"
"MFP","21 Aug 2021","4","0.88"
"MFP","21 Aug 2021","5","0.88"
"MFP","21 Aug 2021","6","0.88"
"MFP","21 Aug 2021","7","0.88"
"MFP","21 Aug 2021","8","0.60"
"MFP","21 Aug 2021","9","0.60"
"MFP","21 Aug 2021","10","0.88"
"MFP","21 Aug 2021","11","0.90"
"MFP","21 Aug 2021","12","1.20"
"MFP","21 Aug 2021","13","2.70"
"MFP","21 Aug 2021","14","2.70"
"MFP","21 Aug 2021","15","8.00"
"MFP","21 Aug 2021","16","12.12"
"MFP","21 Aug 2021","17","13.33"
"MFP","21 Aug 2021","18","14.32"
"MFP","21 Aug 2021","19","15.88"
"MFP","21 Aug 2021","20","15.08"
"MFP","21 Aug 2021","21","15.88"
"MFP","21 Aug 2021","22","14.98"
"MFP","21 Aug 2021","23","15.88"
"MFP","21 Aug 2021","24","14.98"
"MFP","21 Aug 2021","25","14.98"
"MFP","21 Aug 2021","26","13.32"
"MFP","21 Aug 2021","27","18.88"
"MFP","21 Aug 2021","28","17.27"
"MFP","21 Aug 2021","29","15.78"
"MFP","21 Aug 2021","30","17.27"
"MFP","21 Aug 2021","31","14.88"
"MFP","21 Aug 2021","32","16.87"
"MFP","21 Aug 2021","33","14.88"
"MFP","21 Aug 2021","34","15.38"
"MFP","21 Aug 2021","35","15.38"
"MFP","21 Aug 2021","36","12.33"
"MFP","21 Aug 2021","37","19.59"
"MFP","21 Aug 2021","38","18.99"
"MFP","21 Aug 2021","39","18.88"
"MFP","21 Aug 2021","40","18.88"
"MFP","21 Aug 2021","41","16.87"
"MFP","21 Aug 2021","42","16.87"
"MFP","21 Aug 2021","43","16.87"
"MFP","21 Aug 2021","44","16.87"
"MFP","21 Aug 2021","45","17.27"
"MFP","21 Aug 2021","46","11.02"
"MFP","21 Aug 2021","47","8.00"
"MFP","21 Aug 2021","48","8.00"
"MFP","22 Aug 2021","1","8.59"
"MFP","22 Aug 2021","2","1.33"
"MFP","22 Aug 2021","3","0.88"
"MFP","22 Aug 2021","4","0.88"
"MFP","22 Aug 2021","5","0.88"
"MFP","22 Aug 2021","6","0.88"
"MFP","22 Aug 2021","7","0.88"
"MFP","22 Aug 2021","8","0.60"
"MFP","22 Aug 2021","9","0.60"
"MFP","22 Aug 2021","10","0.60"
"MFP","22 Aug 2021","11","0.88"
"MFP","22 Aug 2021","12","1.20"
"MFP","22 Aug 2021","13","2.00"
"MFP","22 Aug 2021","14","1.33"
"MFP","22 Aug 2021","15","8.00"
"MFP","22 Aug 2021","16","8.00"
"MFP","22 Aug 2021","17","9.99"
"MFP","22 Aug 2021","18","12.12"
"MFP","22 Aug 2021","19","12.12"
"MFP","22 Aug 2021","20","12.43"
"MFP","22 Aug 2021","21","13.32"
"MFP","22 Aug 2021","22","10.66"
"MFP","22 Aug 2021","23","10.49"
"MFP","22 Aug 2021","24","9.54"
"MFP","22 Aug 2021","25","4.54"
"MFP","22 Aug 2021","26","4.54"
"MFP","22 Aug 2021","27","9.88"
"MFP","22 Aug 2021","28","10.49"
"MFP","22 Aug 2021","29","10.49"
"MFP","22 Aug 2021","30","10.49"
"MFP","22 Aug 2021","31","11.02"
"MFP","22 Aug 2021","32","11.12"
"MFP","22 Aug 2021","33","10.65"
"MFP","22 Aug 2021","34","10.49"
"MFP","22 Aug 2021","35","10.40"
"MFP","22 Aug 2021","36","10.46"
"MFP","22 Aug 2021","37","11.49"
"MFP","22 Aug 2021","38","12.62"
"MFP","22 Aug 2021","39","17.58"
"MFP","22 Aug 2021","40","17.59"
"MFP","22 Aug 2021","41","16.87"
"MFP","22 Aug 2021","42","16.87"
"MFP","22 Aug 2021","43","16.87"
"MFP","22 Aug 2021","44","14.67"
"MFP","22 Aug 2021","45","16.36"
"MFP","22 Aug 2021","46","10.49"
"MFP","22 Aug 2021","47","9.29"
"MFP","22 Aug 2021","48","1.58"
"MFP","23 Aug 2021","1","1.00"
"MFP","23 Aug 2021","2","0.88"
"MFP","23 Aug 2021","3","0.60"
"MFP","23 Aug 2021","4","0.60"
"MFP","23 Aug 2021","5","0.60"
"MFP","23 Aug 2021","6","0.60"
"MFP","23 Aug 2021","7","0.60"
"MFP","23 Aug 2021","8","0.50"
"MFP","23 Aug 2021","9","0.60"
"MFP","23 Aug 2021","10","0.60"
"MFP","23 Aug 2021","11","0.60"
"MFP","23 Aug 2021","12","1.20"
"MFP","23 Aug 2021","13","2.70"
"MFP","23 Aug 2021","14","1.33"
"MFP","23 Aug 2021","15","8.00"
"MFP","23 Aug 2021","16","8.00"
"MFP","23 Aug 2021","17","13.33"
"MFP","23 Aug 2021","18","12.12"
"MFP","23 Aug 2021","19","2.70"
"MFP","23 Aug 2021","20","1.33"
"MFP","23 Aug 2021","21","1.28"
"MFP","23 Aug 2021","22","1.00"
"MFP","23 Aug 2021","23","1.00"
"MFP","23 Aug 2021","24","0.90"
"MFP","23 Aug 2021","25","1.00"
"MFP","23 Aug 2021","26","1.00"
"MFP","23 Aug 2021","27","1.28"
"MFP","23 Aug 2021","28","1.28"
"MFP","23 Aug 2021","29","1.20"
"MFP","23 Aug 2021","30","1.20"
"MFP","23 Aug 2021","31","1.00"
"MFP","23 Aug 2021","32","1.00"
"MFP","23 Aug 2021","33","1.00"
"MFP","23 Aug 2021","34","8.00"
"MFP","23 Aug 2021","35","1.20"
"MFP","23 Aug 2021","36","8.00"
"MFP","23 Aug 2021","37","15.88"
"MFP","23 Aug 2021","38","12.12"
"MFP","23 Aug 2021","39","2.70"
"MFP","23 Aug 2021","40","2.80"
"MFP","23 Aug 2021","41","1.28"
"MFP","23 Aug 2021","42","1.10"
"MFP","23 Aug 2021","43","1.00"
"MFP","23 Aug 2021","44","1.00"
"MFP","23 Aug 2021","45","1.20"
"MFP","23 Aug 2021","46","1.00"
"MFP","23 Aug 2021","47","12.00"
"MFP","23 Aug 2021","48","4.61"
"MFP","24 Aug 2021","1","1.20"
"MFP","24 Aug 2021","2","1.00"
"MFP","24 Aug 2021","3","1.20"
"MFP","24 Aug 2021","4","1.20"
"MFP","24 Aug 2021","5","1.18"
"MFP","24 Aug 2021","6","0.90"
"MFP","24 Aug 2021","7","0.90"
"MFP","24 Aug 2021","8","0.90"
"MFP","24 Aug 2021","9","0.90"
"MFP","24 Aug 2021","10","0.90"
"MFP","24 Aug 2021","11","1.20"
"MFP","24 Aug 2021","12","3.18"
"MFP","24 Aug 2021","13","8.00"
"MFP","24 Aug 2021","14","3.10"
"MFP","24 Aug 2021","15","8.00"
"MFP","24 Aug 2021","16","8.00"
"MFP","24 Aug 2021","17","8.00"
"MFP","24 Aug 2021","18","8.00"
"MFP","24 Aug 2021","19","2.00"
"MFP","24 Aug 2021","20","1.20"
"MFP","24 Aug 2021","21","1.20"
"MFP","24 Aug 2021","22","1.09"
"MFP","24 Aug 2021","23","1.09"
"MFP","24 Aug 2021","24","1.00"
"MFP","24 Aug 2021","25","1.00"
"MFP","24 Aug 2021","26","1.00"
"MFP","24 Aug 2021","27","1.20"
"MFP","24 Aug 2021","28","1.20"
"MFP","24 Aug 2021","29","1.19"
"MFP","24 Aug 2021","30","1.19"
"MFP","24 Aug 2021","31","0.90"
"MFP","24 Aug 2021","32","1.00"
"MFP","24 Aug 2021","33","0.90"
"MFP","24 Aug 2021","34","8.00"
"MFP","24 Aug 2021","35","1.00"
"MFP","24 Aug 2021","36","8.00"
"MFP","24 Aug 2021","37","12.12"
"MFP","24 Aug 2021","38","9.88"
"MFP","24 Aug 2021","39","1.33"
"MFP","24 Aug 2021","40","2.00"
"MFP","24 Aug 2021","41","1.20"
"MFP","24 Aug 2021","42","1.00"
"MFP","24 Aug 2021","43","0.90"
"MFP","24 Aug 2021","44","1.20"
"MFP","24 Aug 2021","45","1.20"
"MFP","24 Aug 2021","46","1.49"
"MFP","24 Aug 2021","47","1.20"
"MFP","24 Aug 2021","48","1.04"
"MFP","25 Aug 2021","1","1.10"
"MFP","25 Aug 2021","2","1.00"
"MFP","25 Aug 2021","3","0.88"
"MFP","25 Aug 2021","4","0.88"
"MFP","25 Aug 2021","5","0.88"
"MFP","25 Aug 2021","6","0.88"
"MFP","25 Aug 2021","7","0.88"
"MFP","25 Aug 2021","8","0.60"
"MFP","25 Aug 2021","9","0.60"
"MFP","25 Aug 2021","10","0.88"
"MFP","25 Aug 2021","11","0.90"
"MFP","25 Aug 2021","12","1.20"
"MFP","25 Aug 2021","13","2.00"
"MFP","25 Aug 2021","14","2.00"
"MFP","25 Aug 2021","15","8.96"
"MFP","25 Aug 2021","16","13.33"
"MFP","25 Aug 2021","17","18.67"
"MFP","25 Aug 2021","18","18.88"
"MFP","25 Aug 2021","19","13.11"
"MFP","25 Aug 2021","20","10.32"
"MFP","25 Aug 2021","21","7.67"
"MFP","25 Aug 2021","22","6.20"
"MFP","25 Aug 2021","23","6.22"
"MFP","25 Aug 2021","24","1.33"
"MFP","25 Aug 2021","25","1.33"
"MFP","25 Aug 2021","26","1.33"
"MFP","25 Aug 2021","27","9.88"
"MFP","25 Aug 2021","28","8.02"
"MFP","25 Aug 2021","29","8.02"
"MFP","25 Aug 2021","30","7.72"
"MFP","25 Aug 2021","31","7.76"
"MFP","25 Aug 2021","32","7.76"
"MFP","25 Aug 2021","33","7.76"
"MFP","25 Aug 2021","34","8.66"
"MFP","25 Aug 2021","35","8.36"
"MFP","25 Aug 2021","36","7.03"
"MFP","25 Aug 2021","37","9.93"
"MFP","25 Aug 2021","38","9.88"
"MFP","25 Aug 2021","39","9.88"
"MFP","25 Aug 2021","40","9.88"
"MFP","25 Aug 2021","41","8.76"
"MFP","25 Aug 2021","42","8.36"
"MFP","25 Aug 2021","43","4.60"
"MFP","25 Aug 2021","44","1.28"
"MFP","25 Aug 2021","45","1.20"
"MFP","25 Aug 2021","46","1.97"
"MFP","25 Aug 2021","47","1.33"
"MFP","25 Aug 2021","48","1.20"
"MFP","26 Aug 2021","1","1.28"
"MFP","26 Aug 2021","2","1.00"
"MFP","26 Aug 2021","3","0.88"
"MFP","26 Aug 2021","4","0.88"
"MFP","26 Aug 2021","5","0.88"
"MFP","26 Aug 2021","6","0.88"
"MFP","26 Aug 2021","7","0.88"
"MFP","26 Aug 2021","8","0.60"
"MFP","26 Aug 2021","9","0.60"
"MFP","26 Aug 2021","10","0.60"
"MFP","26 Aug 2021","11","0.90"
"MFP","26 Aug 2021","12","1.20"
"MFP","26 Aug 2021","13","2.70"
"MFP","26 Aug 2021","14","2.70"
"MFP","26 Aug 2021","15","8.00"
"MFP","26 Aug 2021","16","8.00"
"MFP","26 Aug 2021","17","8.00"
"MFP","26 Aug 2021","18","8.00"
"MFP","26 Aug 2021","19","9.88"
"MFP","26 Aug 2021","20","10.58"
"MFP","26 Aug 2021","21","11.16"
"MFP","26 Aug 2021","22","11.80"
"MFP","26 Aug 2021","23","11.62"
"MFP","26 Aug 2021","24","8.00"
"MFP","26 Aug 2021","25","5.82"
"MFP","26 Aug 2021","26","9.05"
"MFP","26 Aug 2021","27","12.41"
"MFP","26 Aug 2021","28","12.40"
"MFP","26 Aug 2021","29","12.31"
"MFP","26 Aug 2021","30","12.30"
"MFP","26 Aug 2021","31","12.12"
"MFP","26 Aug 2021","32","11.67"
"MFP","26 Aug 2021","33","9.88"
"MFP","26 Aug 2021","34","12.12"
"MFP","26 Aug 2021","35","9.88"
"MFP","26 Aug 2021","36","9.88"
"MFP","26 Aug 2021","37","8.00"
"MFP","26 Aug 2021","38","12.12"
"MFP","26 Aug 2021","39","13.91"
"MFP","26 Aug 2021","40","13.91"
"MFP","26 Aug 2021","41","9.88"
"MFP","26 Aug 2021","42","8.00"
"MFP","26 Aug 2021","43","12.12"
"MFP","26 Aug 2021","44","8.00"
"MFP","26 Aug 2021","45","14.53"
"MFP","26 Aug 2021","46","10.15"
"MFP","26 Aug 2021","47","3.02"
"MFP","26 Aug 2021","48","1.33"
"MFP","27 Aug 2021","1","1.28"
"MFP","27 Aug 2021","2","0.90"
"MFP","27 Aug 2021","3","0.88"
"MFP","27 Aug 2021","4","0.88"
"MFP","27 Aug 2021","5","0.88"
"MFP","27 Aug 2021","6","0.88"
"MFP","27 Aug 2021","7","1.00"
"MFP","27 Aug 2021","8","1.00"
"MFP","27 Aug 2021","9","0.90"
"MFP","27 Aug 2021","10","0.88"
"MFP","27 Aug 2021","11","0.90"
"MFP","27 Aug 2021","12","1.28"
"MFP","27 Aug 2021","13","2.50"
"MFP","27 Aug 2021","14","1.99"
"MFP","27 Aug 2021","15","8.85"
"MFP","27 Aug 2021","16","24.56"
"MFP","27 Aug 2021","17","63.76"
"MFP","27 Aug 2021","18","40.29"
"MFP","27 Aug 2021","19","45.01"
"MFP","27 Aug 2021","20","24.27"
"MFP","27 Aug 2021","21","18.88"
"MFP","27 Aug 2021","22","13.53"
"MFP","27 Aug 2021","23","13.33"
"MFP","27 Aug 2021","24","1.20"
"MFP","27 Aug 2021","25","1.00"
"MFP","27 Aug 2021","26","1.00"
"MFP","27 Aug 2021","27","1.20"
"MFP","27 Aug 2021","28","1.20"
"MFP","27 Aug 2021","29","1.20"
"MFP","27 Aug 2021","30","1.19"
"MFP","27 Aug 2021","31","1.00"
"MFP","27 Aug 2021","32","1.00"
"MFP","27 Aug 2021","33","1.00"
"MFP","27 Aug 2021","34","1.20"
"MFP","27 Aug 2021","35","1.19"
"MFP","27 Aug 2021","36","1.28"
"MFP","27 Aug 2021","37","8.00"
"MFP","27 Aug 2021","38","8.00"
"MFP","27 Aug 2021","39","2.00"
"MFP","27 Aug 2021","40","2.00"
"MFP","27 Aug 2021","41","1.28"
"MFP","27 Aug 2021","42","1.04"
"MFP","27 Aug 2021","43","1.00"
"MFP","27 Aug 2021","44","1.00"
"MFP","27 Aug 2021","45","1.28"
"MFP","27 Aug 2021","46","13.32"
"MFP","27 Aug 2021","47","9.31"
"MFP","27 Aug 2021","48","1.32"
"MFP","28 Aug 2021","1","1.20"
"MFP","28 Aug 2021","2","1.00"
"MFP","28 Aug 2021","3","0.88"
"MFP","28 Aug 2021","4","0.88"
"MFP","28 Aug 2021","5","0.88"
"MFP","28 Aug 2021","6","0.88"
"MFP","28 Aug 2021","7","0.88"
"MFP","28 Aug 2021","8","0.60"
"MFP","28 Aug 2021","9","0.60"
"MFP","28 Aug 2021","10","0.88"
"MFP","28 Aug 2021","11","0.90"
"MFP","28 Aug 2021","12","1.10"
"MFP","28 Aug 2021","13","2.00"
"MFP","28 Aug 2021","14","2.00"
"MFP","28 Aug 2021","15","8.29"
"MFP","28 Aug 2021","16","9.92"
"MFP","28 Aug 2021","17","17.72"
"MFP","28 Aug 2021","18","15.23"
"MFP","28 Aug 2021","19","17.78"
"MFP","28 Aug 2021","20","17.27"
"MFP","28 Aug 2021","21","17.27"
"MFP","28 Aug 2021","22","25.74"
"MFP","28 Aug 2021","23","18.88"
"MFP","28 Aug 2021","24","17.27"
"MFP","28 Aug 2021","25","13.32"
"MFP","28 Aug 2021","26","12.12"
"MFP","28 Aug 2021","27","17.27"
"MFP","28 Aug 2021","28","17.01"
