"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","09 Apr 2021","28","28.55"
"MFP","09 Apr 2021","29","30.16"
"MFP","09 Apr 2021","30","30.16"
"MFP","09 Apr 2021","31","22.88"
"MFP","09 Apr 2021","32","31.87"
"MFP","09 Apr 2021","33","183.79"
"MFP","09 Apr 2021","34","183.79"
"MFP","09 Apr 2021","35","31.87"
"MFP","09 Apr 2021","36","10.96"
"MFP","09 Apr 2021","37","13.33"
"MFP","09 Apr 2021","38","10.49"
"MFP","09 Apr 2021","39","10.43"
"MFP","09 Apr 2021","40","10.43"
"MFP","09 Apr 2021","41","8.00"
"MFP","09 Apr 2021","42","8.00"
"MFP","09 Apr 2021","43","8.76"
"MFP","09 Apr 2021","44","8.18"
"MFP","09 Apr 2021","45","5.77"
"MFP","09 Apr 2021","46","3.84"
"MFP","09 Apr 2021","47","3.59"
"MFP","09 Apr 2021","48","1.33"
"MFP","10 Apr 2021","1","6.89"
"MFP","10 Apr 2021","2","3.58"
"MFP","10 Apr 2021","3","2.38"
"MFP","10 Apr 2021","4","1.28"
"MFP","10 Apr 2021","5","1.28"
"MFP","10 Apr 2021","6","1.02"
"MFP","10 Apr 2021","7","0.99"
"MFP","10 Apr 2021","8","0.88"
"MFP","10 Apr 2021","9","0.88"
"MFP","10 Apr 2021","10","1.33"
"MFP","10 Apr 2021","11","0.90"
"MFP","10 Apr 2021","12","1.88"
"MFP","10 Apr 2021","13","7.19"
"MFP","10 Apr 2021","14","8.00"
"MFP","10 Apr 2021","15","8.00"
"MFP","10 Apr 2021","16","8.69"
"MFP","10 Apr 2021","17","17.22"
"MFP","10 Apr 2021","18","18.09"
"MFP","10 Apr 2021","19","22.11"
"MFP","10 Apr 2021","20","26.78"
"MFP","10 Apr 2021","21","29.08"
"MFP","10 Apr 2021","22","28.38"
"MFP","10 Apr 2021","23","35.87"
"MFP","10 Apr 2021","24","27.38"
"MFP","10 Apr 2021","25","24.91"
"MFP","10 Apr 2021","26","19.31"
"MFP","10 Apr 2021","27","18.88"
"MFP","10 Apr 2021","28","10.88"
"MFP","10 Apr 2021","29","10.88"
"MFP","10 Apr 2021","30","10.88"
"MFP","10 Apr 2021","31","10.83"
"MFP","10 Apr 2021","32","10.03"
"MFP","10 Apr 2021","33","10.03"
"MFP","10 Apr 2021","34","10.30"
"MFP","10 Apr 2021","35","10.30"
"MFP","10 Apr 2021","36","10.68"
"MFP","10 Apr 2021","37","24.58"
"MFP","10 Apr 2021","38","19.77"
"MFP","10 Apr 2021","39","19.74"
"MFP","10 Apr 2021","40","19.17"
"MFP","10 Apr 2021","41","18.70"
"MFP","10 Apr 2021","42","18.22"
"MFP","10 Apr 2021","43","17.44"
"MFP","10 Apr 2021","44","16.61"
