"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","12 Dec 2021","46","8.88"
"MFP","12 Dec 2021","47","8.00"
"MFP","12 Dec 2021","48","8.00"
"MFP","13 Dec 2021","1","8.00"
"MFP","13 Dec 2021","2","1.33"
"MFP","13 Dec 2021","3","1.28"
"MFP","13 Dec 2021","4","1.20"
"MFP","13 Dec 2021","5","0.88"
"MFP","13 Dec 2021","6","0.88"
"MFP","13 Dec 2021","7","0.88"
"MFP","13 Dec 2021","8","0.01"
"MFP","13 Dec 2021","9","0.88"
"MFP","13 Dec 2021","10","0.88"
"MFP","13 Dec 2021","11","0.01"
"MFP","13 Dec 2021","12","8.00"
"MFP","13 Dec 2021","13","8.00"
"MFP","13 Dec 2021","14","8.00"
"MFP","13 Dec 2021","15","8.88"
"MFP","13 Dec 2021","16","9.88"
"MFP","13 Dec 2021","17","9.88"
"MFP","13 Dec 2021","18","10.00"
"MFP","13 Dec 2021","19","8.88"
"MFP","13 Dec 2021","20","8.00"
"MFP","13 Dec 2021","21","8.00"
"MFP","13 Dec 2021","22","8.00"
"MFP","13 Dec 2021","23","8.00"
"MFP","13 Dec 2021","24","8.00"
"MFP","13 Dec 2021","25","8.00"
"MFP","13 Dec 2021","26","8.00"
"MFP","13 Dec 2021","27","8.00"
"MFP","13 Dec 2021","28","8.00"
"MFP","13 Dec 2021","29","8.00"
"MFP","13 Dec 2021","30","8.00"
"MFP","13 Dec 2021","31","8.00"
"MFP","13 Dec 2021","32","8.00"
"MFP","13 Dec 2021","33","1.33"
"MFP","13 Dec 2021","34","8.00"
"MFP","13 Dec 2021","35","8.00"
"MFP","13 Dec 2021","36","8.00"
"MFP","13 Dec 2021","37","11.15"
"MFP","13 Dec 2021","38","10.00"
"MFP","13 Dec 2021","39","9.88"
"MFP","13 Dec 2021","40","10.00"
"MFP","13 Dec 2021","41","8.00"
"MFP","13 Dec 2021","42","8.00"
"MFP","13 Dec 2021","43","10.93"
"MFP","13 Dec 2021","44","8.00"
"MFP","13 Dec 2021","45","8.00"
"MFP","13 Dec 2021","46","8.00"
"MFP","13 Dec 2021","47","8.00"
"MFP","13 Dec 2021","48","1.33"
"MFP","14 Dec 2021","1","2.00"
"MFP","14 Dec 2021","2","0.01"
"MFP","14 Dec 2021","3","0.01"
"MFP","14 Dec 2021","4","0.01"
"MFP","14 Dec 2021","5","0.01"
"MFP","14 Dec 2021","6","0.01"
"MFP","14 Dec 2021","7","0.01"
"MFP","14 Dec 2021","8","0.01"
"MFP","14 Dec 2021","9","0.01"
"MFP","14 Dec 2021","10","0.01"
"MFP","14 Dec 2021","11","0.01"
"MFP","14 Dec 2021","12","8.00"
"MFP","14 Dec 2021","13","8.00"
"MFP","14 Dec 2021","14","8.00"
"MFP","14 Dec 2021","15","10.00"
"MFP","14 Dec 2021","16","13.33"
"MFP","14 Dec 2021","17","10.70"
"MFP","14 Dec 2021","18","10.58"
"MFP","14 Dec 2021","19","10.15"
"MFP","14 Dec 2021","20","8.00"
"MFP","14 Dec 2021","21","8.00"
"MFP","14 Dec 2021","22","1.33"
"MFP","14 Dec 2021","23","8.00"
"MFP","14 Dec 2021","24","1.33"
"MFP","14 Dec 2021","25","1.30"
"MFP","14 Dec 2021","26","1.30"
"MFP","14 Dec 2021","27","8.00"
"MFP","14 Dec 2021","28","8.00"
"MFP","14 Dec 2021","29","13.72"
"MFP","14 Dec 2021","30","22.09"
"MFP","14 Dec 2021","31","27.74"
"MFP","14 Dec 2021","32","27.74"
"MFP","14 Dec 2021","33","20.07"
"MFP","14 Dec 2021","34","34.99"
"MFP","14 Dec 2021","35","22.08"
