"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","09 Jul 2021","19","8.85"
"MFP","09 Jul 2021","20","8.46"
"MFP","09 Jul 2021","21","19.39"
"MFP","09 Jul 2021","22","13.11"
"MFP","09 Jul 2021","23","18.21"
"MFP","09 Jul 2021","24","3.15"
"MFP","09 Jul 2021","25","4.15"
"MFP","09 Jul 2021","26","3.15"
"MFP","09 Jul 2021","27","12.12"
"MFP","09 Jul 2021","28","108.75"
"MFP","09 Jul 2021","29","88.88"
"MFP","09 Jul 2021","30","50.00"
"MFP","09 Jul 2021","31","47.13"
"MFP","09 Jul 2021","32","13.21"
"MFP","09 Jul 2021","33","13.01"
"MFP","09 Jul 2021","34","13.21"
"MFP","09 Jul 2021","35","12.87"
"MFP","09 Jul 2021","36","1.19"
"MFP","09 Jul 2021","37","8.00"
"MFP","09 Jul 2021","38","2.00"
"MFP","09 Jul 2021","39","12.12"
"MFP","09 Jul 2021","40","12.12"
"MFP","09 Jul 2021","41","8.00"
"MFP","09 Jul 2021","42","8.00"
"MFP","09 Jul 2021","43","8.53"
"MFP","09 Jul 2021","44","6.91"
"MFP","09 Jul 2021","45","11.87"
"MFP","09 Jul 2021","46","8.11"
"MFP","09 Jul 2021","47","4.65"
"MFP","09 Jul 2021","48","1.00"
"MFP","10 Jul 2021","1","1.00"
"MFP","10 Jul 2021","2","0.88"
"MFP","10 Jul 2021","3","0.01"
"MFP","10 Jul 2021","4","0.50"
"MFP","10 Jul 2021","5","0.01"
"MFP","10 Jul 2021","6","0.01"
"MFP","10 Jul 2021","7","0.01"
"MFP","10 Jul 2021","8","0.01"
"MFP","10 Jul 2021","9","0.01"
"MFP","10 Jul 2021","10","0.01"
"MFP","10 Jul 2021","11","0.50"
"MFP","10 Jul 2021","12","1.00"
"MFP","10 Jul 2021","13","1.28"
"MFP","10 Jul 2021","14","1.28"
"MFP","10 Jul 2021","15","1.83"
"MFP","10 Jul 2021","16","4.02"
"MFP","10 Jul 2021","17","9.88"
"MFP","10 Jul 2021","18","3.63"
"MFP","10 Jul 2021","19","10.28"
"MFP","10 Jul 2021","20","10.00"
"MFP","10 Jul 2021","21","10.58"
"MFP","10 Jul 2021","22","10.07"
"MFP","10 Jul 2021","23","10.08"
"MFP","10 Jul 2021","24","9.88"
"MFP","10 Jul 2021","25","9.88"
"MFP","10 Jul 2021","26","9.78"
"MFP","10 Jul 2021","27","10.18"
"MFP","10 Jul 2021","28","1.33"
"MFP","10 Jul 2021","29","1.33"
"MFP","10 Jul 2021","30","1.28"
"MFP","10 Jul 2021","31","1.00"
"MFP","10 Jul 2021","32","1.00"
"MFP","10 Jul 2021","33","1.00"
"MFP","10 Jul 2021","34","1.28"
"MFP","10 Jul 2021","35","1.20"
"MFP","10 Jul 2021","36","1.33"
"MFP","10 Jul 2021","37","8.49"
"MFP","10 Jul 2021","38","8.49"
"MFP","10 Jul 2021","39","9.88"
"MFP","10 Jul 2021","40","10.79"
"MFP","10 Jul 2021","41","9.48"
"MFP","10 Jul 2021","42","9.38"
"MFP","10 Jul 2021","43","7.75"
"MFP","10 Jul 2021","44","3.26"
"MFP","10 Jul 2021","45","1.79"
"MFP","10 Jul 2021","46","8.36"
"MFP","10 Jul 2021","47","8.00"
"MFP","10 Jul 2021","48","9.07"
"MFP","11 Jul 2021","1","8.00"
"MFP","11 Jul 2021","2","1.33"
"MFP","11 Jul 2021","3","1.05"
"MFP","11 Jul 2021","4","1.05"
"MFP","11 Jul 2021","5","0.60"
"MFP","11 Jul 2021","6","0.60"
"MFP","11 Jul 2021","7","0.60"
"MFP","11 Jul 2021","8","0.50"
"MFP","11 Jul 2021","9","0.50"
"MFP","11 Jul 2021","10","0.60"
"MFP","11 Jul 2021","11","0.60"
"MFP","11 Jul 2021","12","1.20"
"MFP","11 Jul 2021","13","8.00"
"MFP","11 Jul 2021","14","8.00"
"MFP","11 Jul 2021","15","8.32"
"MFP","11 Jul 2021","16","8.32"
"MFP","11 Jul 2021","17","8.40"
"MFP","11 Jul 2021","18","8.32"
"MFP","11 Jul 2021","19","9.12"
"MFP","11 Jul 2021","20","9.37"
"MFP","11 Jul 2021","21","9.72"
"MFP","11 Jul 2021","22","1.28"
"MFP","11 Jul 2021","23","1.33"
"MFP","11 Jul 2021","24","1.28"
"MFP","11 Jul 2021","25","1.20"
"MFP","11 Jul 2021","26","1.28"
"MFP","11 Jul 2021","27","8.49"
"MFP","11 Jul 2021","28","8.49"
"MFP","11 Jul 2021","29","10.42"
"MFP","11 Jul 2021","30","10.20"
"MFP","11 Jul 2021","31","9.88"
"MFP","11 Jul 2021","32","1.33"
"MFP","11 Jul 2021","33","1.10"
"MFP","11 Jul 2021","34","1.33"
"MFP","11 Jul 2021","35","1.33"
"MFP","11 Jul 2021","36","2.80"
"MFP","11 Jul 2021","37","13.33"
"MFP","11 Jul 2021","38","12.12"
"MFP","11 Jul 2021","39","11.28"
"MFP","11 Jul 2021","40","13.17"
"MFP","11 Jul 2021","41","11.06"
"MFP","11 Jul 2021","42","13.16"
"MFP","11 Jul 2021","43","12.12"
"MFP","11 Jul 2021","44","12.27"
"MFP","11 Jul 2021","45","11.06"
"MFP","11 Jul 2021","46","9.19"
"MFP","11 Jul 2021","47","8.25"
"MFP","11 Jul 2021","48","8.00"
"MFP","12 Jul 2021","1","1.52"
"MFP","12 Jul 2021","2","1.30"
"MFP","12 Jul 2021","3","0.60"
"MFP","12 Jul 2021","4","0.60"
"MFP","12 Jul 2021","5","0.50"
"MFP","12 Jul 2021","6","0.50"
"MFP","12 Jul 2021","7","0.50"
"MFP","12 Jul 2021","8","0.50"
"MFP","12 Jul 2021","9","0.50"
"MFP","12 Jul 2021","10","0.50"
"MFP","12 Jul 2021","11","0.60"
"MFP","12 Jul 2021","12","1.45"
"MFP","12 Jul 2021","13","5.72"
"MFP","12 Jul 2021","14","3.27"
"MFP","12 Jul 2021","15","2.80"
"MFP","12 Jul 2021","16","8.02"
"MFP","12 Jul 2021","17","8.29"
"MFP","12 Jul 2021","18","8.24"
"MFP","12 Jul 2021","19","2.30"
"MFP","12 Jul 2021","20","2.28"
"MFP","12 Jul 2021","21","5.29"
"MFP","12 Jul 2021","22","4.97"
"MFP","12 Jul 2021","23","5.19"
"MFP","12 Jul 2021","24","4.78"
"MFP","12 Jul 2021","25","1.88"
"MFP","12 Jul 2021","26","2.20"
"MFP","12 Jul 2021","27","3.67"
"MFP","12 Jul 2021","28","10.59"
"MFP","12 Jul 2021","29","14.02"
"MFP","12 Jul 2021","30","14.02"
"MFP","12 Jul 2021","31","13.33"
"MFP","12 Jul 2021","32","8.06"
"MFP","12 Jul 2021","33","3.50"
"MFP","12 Jul 2021","34","8.31"
"MFP","12 Jul 2021","35","8.03"
"MFP","12 Jul 2021","36","8.00"
"MFP","12 Jul 2021","37","9.11"
"MFP","12 Jul 2021","38","8.00"
"MFP","12 Jul 2021","39","6.20"
"MFP","12 Jul 2021","40","4.23"
"MFP","12 Jul 2021","41","2.30"
"MFP","12 Jul 2021","42","8.63"
"MFP","12 Jul 2021","43","6.27"
"MFP","12 Jul 2021","44","9.32"
"MFP","12 Jul 2021","45","1.70"
"MFP","12 Jul 2021","46","1.00"
"MFP","12 Jul 2021","47","1.00"
"MFP","12 Jul 2021","48","1.00"
"MFP","13 Jul 2021","1","1.00"
"MFP","13 Jul 2021","2","0.88"
"MFP","13 Jul 2021","3","0.50"
"MFP","13 Jul 2021","4","0.50"
"MFP","13 Jul 2021","5","0.50"
"MFP","13 Jul 2021","6","0.50"
"MFP","13 Jul 2021","7","0.50"
"MFP","13 Jul 2021","8","0.01"
"MFP","13 Jul 2021","9","0.01"
"MFP","13 Jul 2021","10","0.01"
"MFP","13 Jul 2021","11","0.50"
"MFP","13 Jul 2021","12","1.00"
"MFP","13 Jul 2021","13","1.28"
"MFP","13 Jul 2021","14","1.20"
"MFP","13 Jul 2021","15","1.48"
"MFP","13 Jul 2021","16","2.49"
"MFP","13 Jul 2021","17","2.70"
"MFP","13 Jul 2021","18","2.70"
"MFP","13 Jul 2021","19","2.38"
"MFP","13 Jul 2021","20","7.39"
"MFP","13 Jul 2021","21","8.45"
"MFP","13 Jul 2021","22","8.00"
"MFP","13 Jul 2021","23","8.42"
"MFP","13 Jul 2021","24","2.70"
"MFP","13 Jul 2021","25","2.65"
"MFP","13 Jul 2021","26","2.62"
"MFP","13 Jul 2021","27","3.67"
"MFP","13 Jul 2021","28","3.90"
"MFP","13 Jul 2021","29","3.60"
"MFP","13 Jul 2021","30","2.97"
"MFP","13 Jul 2021","31","2.28"
"MFP","13 Jul 2021","32","1.70"
"MFP","13 Jul 2021","33","1.70"
"MFP","13 Jul 2021","34","2.19"
"MFP","13 Jul 2021","35","1.40"
"MFP","13 Jul 2021","36","1.33"
"MFP","13 Jul 2021","37","8.00"
"MFP","13 Jul 2021","38","8.00"
"MFP","13 Jul 2021","39","2.80"
"MFP","13 Jul 2021","40","2.80"
"MFP","13 Jul 2021","41","1.43"
"MFP","13 Jul 2021","42","1.31"
"MFP","13 Jul 2021","43","1.20"
"MFP","13 Jul 2021","44","1.28"
"MFP","13 Jul 2021","45","1.32"
"MFP","13 Jul 2021","46","1.00"
"MFP","13 Jul 2021","47","1.00"
"MFP","13 Jul 2021","48","1.00"
"MFP","14 Jul 2021","1","0.90"
"MFP","14 Jul 2021","2","0.60"
"MFP","14 Jul 2021","3","0.01"
"MFP","14 Jul 2021","4","0.01"
"MFP","14 Jul 2021","5","0.01"
"MFP","14 Jul 2021","6","0.01"
"MFP","14 Jul 2021","7","0.01"
"MFP","14 Jul 2021","8","0.01"
"MFP","14 Jul 2021","9","0.01"
"MFP","14 Jul 2021","10","0.01"
"MFP","14 Jul 2021","11","0.50"
"MFP","14 Jul 2021","12","1.00"
"MFP","14 Jul 2021","13","1.33"
"MFP","14 Jul 2021","14","1.28"
"MFP","14 Jul 2021","15","1.33"
"MFP","14 Jul 2021","16","2.80"
"MFP","14 Jul 2021","17","2.39"
"MFP","14 Jul 2021","18","1.49"
"MFP","14 Jul 2021","19","1.60"
"MFP","14 Jul 2021","20","1.58"
"MFP","14 Jul 2021","21","3.06"
"MFP","14 Jul 2021","22","2.17"
"MFP","14 Jul 2021","23","2.56"
"MFP","14 Jul 2021","24","2.08"
"MFP","14 Jul 2021","25","1.20"
"MFP","14 Jul 2021","26","1.28"
"MFP","14 Jul 2021","27","3.62"
"MFP","14 Jul 2021","28","6.59"
"MFP","14 Jul 2021","29","6.57"
"MFP","14 Jul 2021","30","6.00"
"MFP","14 Jul 2021","31","2.18"
