"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","14 Sep 2021","18","19.13"
"MFP","14 Sep 2021","19","21.22"
"MFP","14 Sep 2021","20","16.46"
"MFP","14 Sep 2021","21","18.81"
"MFP","14 Sep 2021","22","16.48"
"MFP","14 Sep 2021","23","13.71"
"MFP","14 Sep 2021","24","12.22"
"MFP","14 Sep 2021","25","12.71"
"MFP","14 Sep 2021","26","12.76"
"MFP","14 Sep 2021","27","13.20"
"MFP","14 Sep 2021","28","13.20"
"MFP","14 Sep 2021","29","16.53"
"MFP","14 Sep 2021","30","20.11"
"MFP","14 Sep 2021","31","14.02"
"MFP","14 Sep 2021","32","14.33"
