electric_grid_name,der_name,der_type,der_model_name,node_name,is_phase_1_connected,is_phase_2_connected,is_phase_3_connected,connection,active_power_nominal,reactive_power_nominal
singapore_downtowncore,172916311,flexible_building,172916311,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172931401,flexible_building,172931401,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000397,flexible_building,173000397,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000399,flexible_building,173000399,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000401,flexible_building,173000401,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000402,flexible_building,173000402,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000403,flexible_building,173000403,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000404,flexible_building,173000404,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000408,flexible_building,173000408,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000410,flexible_building,173000410,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000411,flexible_building,173000411,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000412,flexible_building,173000412,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000414,flexible_building,173000414,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000420,flexible_building,173000420,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000422,flexible_building,173000422,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000423,flexible_building,173000423,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000424,flexible_building,173000424,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000430,flexible_building,173000430,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000432,flexible_building,173000432,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000433,flexible_building,173000433,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000434,flexible_building,173000434,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000436,flexible_building,173000436,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000443,flexible_building,173000443,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,173000444,flexible_building,173000444,1,1,1,1,wye,-2414989.499,-793768.6625
