der_name,electric_grid_name,der_type,model_name,node_name,is_phase_0_connected,is_phase_1_connected,is_phase_2_connected,is_phase_3_connected,n_phases,connection,active_power,reactive_power
285,hougang_405node,fixed_load,industrial,110,0,0,0,1,1,wye,-82919.889,-27254.4495
286,hougang_405node,fixed_load,industrial,111,0,1,0,0,1,wye,-85990.996,-28263.8736
287,hougang_405node,fixed_load,industrial,111,0,0,1,0,1,wye,-61422.14,-20188.4811
288,hougang_405node,fixed_load,industrial,111,0,0,0,1,1,wye,-36853.284,-12113.0887
289,hougang_405node,fixed_load,residential,114,0,1,0,0,1,wye,-79854.4659,-26246.8937
290,hougang_405node,fixed_load,residential,114,0,0,1,0,1,wye,-49141.2098,-16151.9346
291,hougang_405node,fixed_load,residential,114,0,0,0,1,1,wye,-55283.861,-18170.9264
292,hougang_405node,fixed_load,residential,115,0,1,0,0,1,wye,-66135.2015,-21737.5895
293,hougang_405node,fixed_load,residential,115,0,0,1,0,1,wye,-46294.6411,-15216.3127
294,hougang_405node,fixed_load,residential,115,0,0,0,1,1,wye,-85975.762,-28258.8664
295,hougang_405node,fixed_load,residential,116,0,1,0,0,1,wye,-86511.2486,-28434.8723
296,hougang_405node,fixed_load,residential,116,0,0,1,0,1,wye,-124960.6924,-41072.5934
297,hougang_405node,fixed_load,residential,116,0,0,0,1,1,wye,-76898.8877,-25275.4421
298,hougang_405node,fixed_load,residential,117,0,1,0,0,1,wye,-46294.6411,-15216.3127
299,hougang_405node,fixed_load,residential,117,0,0,1,0,1,wye,-66135.2015,-21737.5895
300,hougang_405node,fixed_load,residential,117,0,0,0,1,1,wye,-85975.762,-28258.8664
301,hougang_405node,fixed_load,residential,118,0,1,0,0,1,wye,-105816.3224,-34780.1433
302,hougang_405node,fixed_load,residential,118,0,0,1,0,1,wye,-96998.2956,-31881.798
303,hougang_405node,fixed_load,residential,118,0,0,0,1,1,wye,-61726.1881,-20288.4169
304,hougang_405node,fixed_load,residential,119,0,1,0,0,1,wye,-77914.8921,-25609.3866
305,hougang_405node,fixed_load,residential,119,0,0,1,0,1,wye,-70831.72,-23281.2605
306,hougang_405node,fixed_load,residential,119,0,0,0,1,1,wye,-63748.548,-20953.1345
307,hougang_405node,fixed_load,residential,120,0,1,0,0,1,wye,-39681.1209,-13042.5537
308,hougang_405node,fixed_load,residential,120,0,0,1,0,1,wye,-66135.2015,-21737.5895
309,hougang_405node,fixed_load,residential,120,0,0,0,1,1,wye,-92589.2821,-30432.6253
310,hougang_405node,fixed_load,industrial,122,0,1,0,0,1,wye,-130804.721,-42993.4327
311,hougang_405node,fixed_load,industrial,122,0,0,1,0,1,wye,-90557.1145,-29764.6842
312,hougang_405node,fixed_load,industrial,122,0,0,0,1,1,wye,-80495.2129,-26457.497
313,hougang_405node,fixed_load,residential,123,0,1,0,0,1,wye,-114634.3493,-37678.4885
314,hougang_405node,fixed_load,residential,123,0,0,1,0,1,wye,-52908.1612,-17390.0716
315,hougang_405node,fixed_load,residential,123,0,0,0,1,1,wye,-96998.2956,-31881.798
316,hougang_405node,fixed_load,residential,124,0,1,0,0,1,wye,-92876.7872,-30527.1237
317,hougang_405node,fixed_load,residential,124,0,0,1,0,1,wye,-92876.7872,-30527.1237
318,hougang_405node,fixed_load,residential,124,0,0,0,1,1,wye,-92876.7872,-30527.1237
319,hougang_405node,fixed_load,residential,125,0,1,0,0,1,wye,-52908.1612,-17390.0716
320,hougang_405node,fixed_load,residential,125,0,0,1,0,1,wye,-66135.2015,-21737.5895
321,hougang_405node,fixed_load,residential,125,0,0,0,1,1,wye,-79362.2418,-26085.1074
322,hougang_405node,fixed_load,residential,126,0,1,0,0,1,wye,-52908.1612,-17390.0716
323,hougang_405node,fixed_load,residential,126,0,0,1,0,1,wye,-79362.2418,-26085.1074
324,hougang_405node,fixed_load,residential,126,0,0,0,1,1,wye,-66135.2015,-21737.5895
325,hougang_405node,fixed_load,residential,127,0,1,0,0,1,wye,-46294.6411,-15216.3127
326,hougang_405node,fixed_load,residential,127,0,0,1,0,1,wye,-79362.2418,-26085.1074
327,hougang_405node,fixed_load,residential,127,0,0,0,1,1,wye,-72748.7217,-23911.3485
328,hougang_405node,fixed_load,residential,128,0,1,0,0,1,wye,-71172.6465,-23393.3176
329,hougang_405node,fixed_load,residential,128,0,0,1,0,1,wye,-43798.5517,-14395.8878
330,hougang_405node,fixed_load,residential,128,0,0,0,1,1,wye,-49273.3707,-16195.3738
331,hougang_405node,fixed_load,residential,129,0,1,0,0,1,wye,-74078.5424,-24348.4394
332,hougang_405node,fixed_load,residential,129,0,0,1,0,1,wye,-59262.8339,-19478.7515
333,hougang_405node,fixed_load,residential,129,0,0,0,1,1,wye,-88894.2509,-29218.1273
334,hougang_405node,fixed_load,residential,130,0,1,0,0,1,wye,-56729.9937,-18646.2472
335,hougang_405node,fixed_load,residential,130,0,0,1,0,1,wye,-56729.9937,-18646.2472
336,hougang_405node,fixed_load,residential,130,0,0,0,1,1,wye,-56729.9937,-18646.2472
337,hougang_405node,fixed_load,residential,131,0,1,0,0,1,wye,-79362.2418,-26085.1074
338,hougang_405node,fixed_load,residential,131,0,0,1,0,1,wye,-46294.6411,-15216.3127
339,hougang_405node,fixed_load,residential,131,0,0,0,1,1,wye,-72748.7217,-23911.3485
340,hougang_405node,fixed_load,residential,132,0,1,0,0,1,wye,-105816.3224,-34780.1433
341,hougang_405node,fixed_load,residential,132,0,0,1,0,1,wye,-70544.215,-23186.7622
342,hougang_405node,fixed_load,residential,132,0,0,0,1,1,wye,-88180.2687,-28983.4527
343,hougang_405node,fixed_load,residential,133,0,1,0,0,1,wye,-85975.762,-28258.8664
344,hougang_405node,fixed_load,residential,133,0,0,1,0,1,wye,-59521.6814,-19563.8306
345,hougang_405node,fixed_load,residential,133,0,0,0,1,1,wye,-52908.1612,-17390.0716
346,hougang_405node,fixed_load,residential,134,0,1,0,0,1,wye,-74078.5424,-24348.4394
347,hougang_405node,fixed_load,residential,134,0,0,1,0,1,wye,-96302.1051,-31652.9712
348,hougang_405node,fixed_load,residential,134,0,0,0,1,1,wye,-51854.9797,-17043.9076
349,hougang_405node,fixed_load,residential,135,0,1,0,0,1,wye,-66135.2015,-21737.5895
350,hougang_405node,fixed_load,residential,135,0,0,1,0,1,wye,-85975.762,-28258.8664
351,hougang_405node,fixed_load,residential,135,0,0,0,1,1,wye,-46294.6411,-15216.3127
352,hougang_405node,fixed_load,commercial,136,0,1,0,0,1,wye,-91322.6531,-30016.3045
353,hougang_405node,fixed_load,commercial,136,0,0,1,0,1,wye,-63223.3753,-20780.5185
354,hougang_405node,fixed_load,commercial,136,0,0,0,1,1,wye,-56198.5558,-18471.572
355,hougang_405node,fixed_load,commercial,137,0,1,0,0,1,wye,-52428.2388,-17232.3288
356,hougang_405node,fixed_load,commercial,137,0,0,1,0,1,wye,-87380.398,-28720.5479
357,hougang_405node,fixed_load,commercial,137,0,0,0,1,1,wye,-122332.5572,-40208.7671
358,hougang_405node,fixed_load,residential,138,0,1,0,0,1,wye,-85975.762,-28258.8664
359,hougang_405node,fixed_load,residential,138,0,0,1,0,1,wye,-52908.1612,-17390.0716
360,hougang_405node,fixed_load,residential,138,0,0,0,1,1,wye,-59521.6814,-19563.8306
361,hougang_405node,fixed_load,residential,139,0,1,0,0,1,wye,-39681.1209,-13042.5537
362,hougang_405node,fixed_load,residential,139,0,0,1,0,1,wye,-79362.2418,-26085.1074
363,hougang_405node,fixed_load,residential,139,0,0,0,1,1,wye,-79362.2418,-26085.1074
364,hougang_405node,fixed_load,residential,140,0,1,0,0,1,wye,-72748.7217,-23911.3485
365,hougang_405node,fixed_load,residential,140,0,0,1,0,1,wye,-46294.6411,-15216.3127
366,hougang_405node,fixed_load,residential,140,0,0,0,1,1,wye,-79362.2418,-26085.1074
367,hougang_405node,fixed_load,residential,141,0,1,0,0,1,wye,-72748.7217,-23911.3485
368,hougang_405node,fixed_load,residential,141,0,0,1,0,1,wye,-79362.2418,-26085.1074
369,hougang_405node,fixed_load,residential,141,0,0,0,1,1,wye,-46294.6411,-15216.3127
370,hougang_405node,fixed_load,residential,142,0,1,0,0,1,wye,-52908.1612,-17390.0716
371,hougang_405node,fixed_load,residential,142,0,0,1,0,1,wye,-66135.2015,-21737.5895
372,hougang_405node,fixed_load,residential,142,0,0,0,1,1,wye,-79362.2418,-26085.1074
373,hougang_405node,fixed_load,residential,143,0,1,0,0,1,wye,-92589.2821,-30432.6253
374,hougang_405node,fixed_load,residential,143,0,0,1,0,1,wye,-59521.6814,-19563.8306
375,hougang_405node,fixed_load,residential,143,0,0,0,1,1,wye,-46294.6411,-15216.3127
376,hougang_405node,fixed_load,residential,144,0,1,0,0,1,wye,-52908.1612,-17390.0716
377,hougang_405node,fixed_load,residential,144,0,0,1,0,1,wye,-114634.3493,-37678.4885
378,hougang_405node,fixed_load,residential,144,0,0,0,1,1,wye,-96998.2956,-31881.798
379,hougang_405node,fixed_load,residential,145,0,1,0,0,1,wye,-101900.5811,-33493.1013
380,hougang_405node,fixed_load,residential,145,0,0,1,0,1,wye,-72786.1293,-23923.6438
381,hougang_405node,fixed_load,residential,145,0,0,0,1,1,wye,-43671.6776,-14354.1863
382,hougang_405node,fixed_load,residential,146,0,1,0,0,1,wye,-92589.2821,-30432.6253
383,hougang_405node,fixed_load,residential,146,0,0,1,0,1,wye,-52908.1612,-17390.0716
384,hougang_405node,fixed_load,residential,146,0,0,0,1,1,wye,-52908.1612,-17390.0716
385,hougang_405node,fixed_load,residential,147,0,1,0,0,1,wye,-46294.6411,-15216.3127
386,hougang_405node,fixed_load,residential,147,0,0,1,0,1,wye,-79362.2418,-26085.1074
387,hougang_405node,fixed_load,residential,147,0,0,0,1,1,wye,-72748.7217,-23911.3485
388,hougang_405node,fixed_load,residential,148,0,1,0,0,1,wye,-85975.762,-28258.8664
389,hougang_405node,fixed_load,residential,148,0,0,1,0,1,wye,-59521.6814,-19563.8306
390,hougang_405node,fixed_load,residential,148,0,0,0,1,1,wye,-52908.1612,-17390.0716
391,hougang_405node,fixed_load,residential,149,0,1,0,0,1,wye,-55691.3453,-18304.86
392,hougang_405node,fixed_load,residential,149,0,0,1,0,1,wye,-55691.3453,-18304.86
393,hougang_405node,fixed_load,residential,149,0,0,0,1,1,wye,-55691.3453,-18304.86
394,hougang_405node,fixed_load,residential,150,0,1,0,0,1,wye,-74078.5424,-24348.4394
395,hougang_405node,fixed_load,residential,150,0,0,1,0,1,wye,-74078.5424,-24348.4394
396,hougang_405node,fixed_load,residential,150,0,0,0,1,1,wye,-74078.5424,-24348.4394
397,hougang_405node,fixed_load,residential,151,0,1,0,0,1,wye,-3287572.132,-1080572.704
398,hougang_405node,fixed_load,residential,151,0,0,1,0,1,wye,-4383429.509,-1440763.606
399,hougang_405node,fixed_load,residential,151,0,0,0,1,1,wye,-3287572.132,-1080572.704
400,hougang_405node,fixed_load,residential,152,0,1,0,0,1,wye,-3550073.283,-1166852.66
401,hougang_405node,fixed_load,residential,152,0,0,1,0,1,wye,-4260087.94,-1400223.193
402,hougang_405node,fixed_load,residential,152,0,0,0,1,1,wye,-2840058.627,-933482.1284
403,hougang_405node,fixed_load,residential,153,0,1,0,0,1,wye,-47554.93,-15630.5496
404,hougang_405node,fixed_load,residential,153,0,0,1,0,1,wye,-59443.6625,-19538.187
405,hougang_405node,fixed_load,residential,153,0,0,0,1,1,wye,-71332.395,-23445.8244
406,hougang_405node,fixed_load,residential,154,0,1,0,0,1,wye,-94104.0029,-30930.49
407,hougang_405node,fixed_load,residential,154,0,0,1,0,1,wye,-172524.0053,-56705.8983
408,hougang_405node,fixed_load,residential,154,0,0,0,1,1,wye,-203892.0062,-67016.0616
409,hougang_405node,fixed_load,residential,155,0,1,0,0,1,wye,-142233.026,-46749.7349
410,hougang_405node,fixed_load,residential,155,0,0,1,0,1,wye,-109410.02,-35961.3345
411,hougang_405node,fixed_load,residential,155,0,0,0,1,1,wye,-76587.014,-25172.9342
412,hougang_405node,fixed_load,residential,156,0,1,0,0,1,wye,-52969.6981,-17410.2978
413,hougang_405node,fixed_load,residential,156,0,0,1,0,1,wye,-68860.6075,-22633.3872
414,hougang_405node,fixed_load,residential,156,0,0,0,1,1,wye,-37078.7887,-12187.2085
415,hougang_405node,fixed_load,residential,157,0,1,0,0,1,wye,-71026.6404,-23345.3277
416,hougang_405node,fixed_load,residential,157,0,0,1,0,1,wye,-88783.3004,-29181.6597
417,hougang_405node,fixed_load,residential,157,0,0,0,1,1,wye,-106539.9605,-35017.9916
418,hougang_405node,fixed_load,residential,158,0,1,0,0,1,wye,-49161.3461,-16158.553
419,hougang_405node,fixed_load,residential,158,0,0,1,0,1,wye,-84276.5933,-27700.3766
420,hougang_405node,fixed_load,residential,158,0,0,0,1,1,wye,-77253.5438,-25392.0119
421,hougang_405node,fixed_load,residential,159,0,1,0,0,1,wye,-144378.7052,-47454.9855
422,hougang_405node,fixed_load,residential,159,0,0,1,0,1,wye,-66636.3255,-21902.301
423,hougang_405node,fixed_load,residential,159,0,0,0,1,1,wye,-122166.5967,-40154.2185
424,hougang_405node,fixed_load,residential,160,0,1,0,0,1,wye,-90404.2449,-29714.4383
425,hougang_405node,fixed_load,residential,160,0,0,1,0,1,wye,-108485.0939,-35657.326
426,hougang_405node,fixed_load,residential,160,0,0,0,1,1,wye,-72323.3959,-23771.5507
427,hougang_405node,fixed_load,residential,161,0,1,0,0,1,wye,-117500.4804,-38620.5403
428,hougang_405node,fixed_load,residential,161,0,0,1,0,1,wye,-54230.991,-17824.8647
429,hougang_405node,fixed_load,residential,161,0,0,0,1,1,wye,-99423.4835,-32678.9187
430,hougang_405node,fixed_load,residential,162,0,1,0,0,1,wye,-62942.7523,-20688.2822
431,hougang_405node,fixed_load,residential,162,0,0,1,0,1,wye,-110149.8165,-36204.4939
432,hougang_405node,fixed_load,residential,162,0,0,0,1,1,wye,-62942.7523,-20688.2822
433,hougang_405node,fixed_load,residential,163,0,1,0,0,1,wye,-57511.856,-18903.2329
434,hougang_405node,fixed_load,residential,163,0,0,1,0,1,wye,-70292.2684,-23103.9513
435,hougang_405node,fixed_load,residential,163,0,0,0,1,1,wye,-63902.0622,-21003.5921
436,hougang_405node,fixed_load,residential,164,0,1,0,0,1,wye,-122421.6424,-40238.048
437,hougang_405node,fixed_load,residential,164,0,0,1,0,1,wye,-94170.4942,-30952.3446
438,hougang_405node,fixed_load,residential,164,0,0,0,1,1,wye,-65919.3459,-21666.6412
439,hougang_405node,fixed_load,residential,165,0,1,0,0,1,wye,-101591.0845,-33391.3747
440,hougang_405node,fixed_load,residential,165,0,0,1,0,1,wye,-76193.3134,-25043.531
441,hougang_405node,fixed_load,residential,165,0,0,0,1,1,wye,-76193.3134,-25043.531
442,hougang_405node,fixed_load,residential,166,0,1,0,0,1,wye,-60954.1314,-20034.6541
443,hougang_405node,fixed_load,residential,166,0,0,1,0,1,wye,-76192.6642,-25043.3177
444,hougang_405node,fixed_load,residential,166,0,0,0,1,1,wye,-91431.197,-30051.9812
445,hougang_405node,fixed_load,residential,167,0,1,0,0,1,wye,-99436.4675,-32683.1863
446,hougang_405node,fixed_load,residential,167,0,0,1,0,1,wye,-124295.5844,-40853.9829
447,hougang_405node,fixed_load,residential,167,0,0,0,1,1,wye,-149154.7012,-49024.7795
448,hougang_405node,fixed_load,residential,168,0,1,0,0,1,wye,-95600.2332,-31422.2771
449,hougang_405node,fixed_load,residential,168,0,0,1,0,1,wye,-207133.8387,-68081.6004
450,hougang_405node,fixed_load,residential,168,0,0,0,1,1,wye,-175267.0943,-57607.508
451,hougang_405node,fixed_load,residential,169,0,1,0,0,1,wye,-53784.6068,-17678.1454
452,hougang_405node,fixed_load,residential,169,0,0,1,0,1,wye,-65736.7417,-21606.6221
453,hougang_405node,fixed_load,residential,169,0,0,0,1,1,wye,-59760.6743,-19642.3837
454,hougang_405node,fixed_load,residential,170,0,1,0,0,1,wye,-63525.602,-20879.8556
455,hougang_405node,fixed_load,residential,170,0,0,1,0,1,wye,-95288.4029,-31319.7835
456,hougang_405node,fixed_load,residential,170,0,0,0,1,1,wye,-79407.0025,-26099.8195
457,hougang_405node,fixed_load,residential,171,0,1,0,0,1,wye,-60952.0767,-20033.9788
458,hougang_405node,fixed_load,residential,171,0,0,1,0,1,wye,-91428.115,-30050.9682
459,hougang_405node,fixed_load,residential,171,0,0,0,1,1,wye,-76190.0958,-25042.4735
460,hougang_405node,fixed_load,residential,172,0,1,0,0,1,wye,-132140.8641,-43432.6017
461,hougang_405node,fixed_load,residential,172,0,0,1,0,1,wye,-132140.8641,-43432.6017
462,hougang_405node,fixed_load,residential,172,0,0,0,1,1,wye,-132140.8641,-43432.6017
463,hougang_405node,fixed_load,residential,173,0,1,0,0,1,wye,-66391.5638,-21821.8517
464,hougang_405node,fixed_load,residential,173,0,0,1,0,1,wye,-55326.3031,-18184.8764
465,hougang_405node,fixed_load,residential,173,0,0,0,1,1,wye,-44261.0425,-14547.9012
466,hougang_405node,fixed_load,residential,174,0,1,0,0,1,wye,-57807.913,-19000.5422
467,hougang_405node,fixed_load,residential,174,0,0,1,0,1,wye,-115615.8261,-38001.0843
468,hougang_405node,fixed_load,residential,174,0,0,0,1,1,wye,-115615.8261,-38001.0843
469,hougang_405node,fixed_load,residential,175,0,1,0,0,1,wye,-95865.8291,-31509.5743
470,hougang_405node,fixed_load,residential,175,0,0,1,0,1,wye,-143798.7437,-47264.3614
471,hougang_405node,fixed_load,residential,175,0,0,0,1,1,wye,-119832.2864,-39386.9678
472,hougang_405node,fixed_load,commercial,176,0,1,0,0,1,wye,-71728.3919,-23575.9823
473,hougang_405node,fixed_load,commercial,176,0,0,1,0,1,wye,-53796.2939,-17681.9867
474,hougang_405node,fixed_load,commercial,176,0,0,0,1,1,wye,-53796.2939,-17681.9867
475,hougang_405node,fixed_load,industrial,181,0,1,0,0,1,wye,-56926.6735,-18710.8928
476,hougang_405node,fixed_load,industrial,181,0,0,1,0,1,wye,-99621.6787,-32744.0623
477,hougang_405node,fixed_load,industrial,181,0,0,0,1,1,wye,-56926.6735,-18710.8928
478,hougang_405node,fixed_load,residential,187,0,1,0,0,1,wye,-41997.2031,-13803.8131
479,hougang_405node,fixed_load,residential,187,0,0,1,0,1,wye,-76994.8724,-25306.9907
480,hougang_405node,fixed_load,residential,187,0,0,0,1,1,wye,-90993.9401,-29908.2618
481,hougang_405node,fixed_load,industrial,206,0,1,0,0,1,wye,-5100000.0,-1676288.936
482,hougang_405node,fixed_load,industrial,206,0,0,1,0,1,wye,-3825000.0,-1257216.702
483,hougang_405node,fixed_load,industrial,206,0,0,0,1,1,wye,-3825000.0,-1257216.702
484,hougang_405node,fixed_load,industrial,207,0,1,0,0,1,wye,-4675000.0,-1536598.192
485,hougang_405node,fixed_load,industrial,207,0,0,1,0,1,wye,-3825000.0,-1257216.702
486,hougang_405node,fixed_load,industrial,207,0,0,0,1,1,wye,-4250000.0,-1396907.447
487,hougang_405node,fixed_load,residential,211,0,1,0,0,1,wye,-90091.1048,-29611.5142
488,hougang_405node,fixed_load,residential,211,0,0,1,0,1,wye,-82583.5127,-27143.888
489,hougang_405node,fixed_load,residential,211,0,0,0,1,1,wye,-52553.1445,-17273.3833
490,hougang_405node,fixed_load,residential,212,0,1,0,0,1,wye,-39681.1209,-13042.5537
491,hougang_405node,fixed_load,residential,212,0,0,1,0,1,wye,-72748.7217,-23911.3485
492,hougang_405node,fixed_load,residential,212,0,0,0,1,1,wye,-85975.762,-28258.8664
493,hougang_405node,fixed_load,industrial,213,0,1,0,0,1,wye,-79288.2148,-26060.7759
494,hougang_405node,fixed_load,industrial,213,0,0,1,0,1,wye,-43248.1172,-14214.9687
495,hougang_405node,fixed_load,industrial,213,0,0,0,1,1,wye,-93704.2539,-30799.0988
496,hougang_405node,fixed_load,industrial,214,0,1,0,0,1,wye,-82919.889,-27254.4495
497,hougang_405node,fixed_load,industrial,214,0,0,1,0,1,wye,-101346.531,-33310.9939
498,hougang_405node,fixed_load,industrial,214,0,0,0,1,1,wye,-92133.21,-30282.7217
499,hougang_405node,fixed_load,industrial,215,0,1,0,0,1,wye,-61422.14,-20188.4811
500,hougang_405node,fixed_load,industrial,215,0,0,1,0,1,wye,-61422.14,-20188.4811
501,hougang_405node,fixed_load,industrial,215,0,0,0,1,1,wye,-61422.14,-20188.4811
502,hougang_405node,fixed_load,industrial,216,0,1,0,0,1,wye,-61422.14,-20188.4811
503,hougang_405node,fixed_load,industrial,216,0,0,1,0,1,wye,-42995.498,-14131.9368
504,hougang_405node,fixed_load,industrial,216,0,0,0,1,1,wye,-79848.782,-26245.0255
505,hougang_405node,fixed_load,industrial,217,0,1,0,0,1,wye,-92512.1388,-30407.2695
506,hougang_405node,fixed_load,industrial,217,0,0,1,0,1,wye,-71953.8857,-23650.0985
507,hougang_405node,fixed_load,industrial,217,0,0,0,1,1,wye,-143907.7714,-47300.1971
508,hougang_405node,fixed_load,industrial,218,0,1,0,0,1,wye,-73706.568,-24226.1773
509,hougang_405node,fixed_load,industrial,218,0,0,1,0,1,wye,-82919.889,-27254.4495
510,hougang_405node,fixed_load,industrial,218,0,0,0,1,1,wye,-119773.173,-39367.5382
511,hougang_405node,fixed_load,industrial,219,0,1,0,0,1,wye,-92133.21,-30282.7217
512,hougang_405node,fixed_load,industrial,219,0,0,1,0,1,wye,-110559.852,-36339.266
513,hougang_405node,fixed_load,industrial,219,0,0,0,1,1,wye,-73706.568,-24226.1773
514,hougang_405node,fixed_load,industrial,220,0,1,0,0,1,wye,-79848.782,-26245.0255
515,hougang_405node,fixed_load,industrial,220,0,0,1,0,1,wye,-36853.284,-12113.0887
516,hougang_405node,fixed_load,industrial,220,0,0,0,1,1,wye,-67564.354,-22207.3292
517,hougang_405node,fixed_load,residential,221,0,1,0,0,1,wye,-52908.1612,-17390.0716
518,hougang_405node,fixed_load,residential,221,0,0,1,0,1,wye,-66135.2015,-21737.5895
519,hougang_405node,fixed_load,residential,221,0,0,0,1,1,wye,-79362.2418,-26085.1074
520,hougang_405node,fixed_load,residential,222,0,1,0,0,1,wye,-64998.3087,-21363.9109
521,hougang_405node,fixed_load,residential,222,0,0,1,0,1,wye,-77997.9705,-25636.6931
522,hougang_405node,fixed_load,residential,222,0,0,0,1,1,wye,-51998.647,-17091.1288
523,hougang_405node,fixed_load,industrial,223,0,1,0,0,1,wye,-55279.926,-18169.633
524,hougang_405node,fixed_load,industrial,223,0,0,1,0,1,wye,-49137.712,-16150.7849
525,hougang_405node,fixed_load,industrial,223,0,0,0,1,1,wye,-79848.782,-26245.0255
526,hougang_405node,fixed_load,industrial,224,0,1,0,0,1,wye,-110559.852,-36339.266
