definition_name,time_period,value
solarthermal,01T11:30,0.1475
solarthermal,01T12:00,0.17
solarthermal,01T12:30,0.186666666666667
solarthermal,01T13:00,0.203333333333333
solarthermal,01T13:30,0.22
solarthermal,01T14:00,0.184
solarthermal,01T14:30,0.148
solarthermal,01T15:00,0.112
solarthermal,01T15:30,0.076
solarthermal,01T16:00,0.04
solarthermal,01T16:30,0.02
solarthermal,01T17:00,0
solarthermal,01T17:30,0
solarthermal,01T18:00,0
solarthermal,01T18:30,0
solarthermal,01T19:00,0
solarthermal,01T19:30,0
solarthermal,01T20:00,0
solarthermal,01T20:30,0
solarthermal,01T21:00,0
solarthermal,01T21:30,0
solarthermal,01T22:00,0
solarthermal,01T22:30,0
solarthermal,01T23:00,0
solarthermal,01T23:30,0
solarthermal,02T00:00,0
solarthermal,02T00:30,0
solarthermal,02T01:00,0
solarthermal,02T01:30,0
solarthermal,02T02:00,0
solarthermal,02T02:30,0
solarthermal,02T03:00,0
solarthermal,02T03:30,0
solarthermal,02T04:00,0
solarthermal,02T04:30,0
solarthermal,02T05:00,0
solarthermal,02T05:30,0
solarthermal,02T06:00,0
solarthermal,02T06:30,0
solarthermal,02T07:00,0
solarthermal,02T07:30,0
solarthermal,02T08:00,0.0133333333333333
solarthermal,02T08:30,0.0266666666666667
solarthermal,02T09:00,0.04
solarthermal,02T09:30,0.06
solarthermal,02T10:00,0.08
solarthermal,02T10:30,0.1025
solarthermal,02T11:00,0.125
solarthermal,02T11:30,0.1475
solarthermal,02T12:00,0.17
solarthermal,02T12:30,0.186666666666667
solarthermal,02T13:00,0.203333333333333
solarthermal,02T13:30,0.22
solarthermal,02T14:00,0.184
solarthermal,02T14:30,0.148
solarthermal,02T15:00,0.112
solarthermal,02T15:30,0.076
solarthermal,02T16:00,0.04
solarthermal,02T16:30,0.02
solarthermal,02T17:00,0
solarthermal,02T17:30,0
solarthermal,02T18:00,0
solarthermal,02T18:30,0
solarthermal,02T19:00,0
solarthermal,02T19:30,0
solarthermal,02T20:00,0
solarthermal,02T20:30,0
solarthermal,02T21:00,0
solarthermal,02T21:30,0
solarthermal,02T22:00,0
solarthermal,02T22:30,0
solarthermal,02T23:00,0
solarthermal,02T23:30,0
thermal_generator,01T00:00,0
thermal_generator,01T00:30,0
thermal_generator,01T01:00,0
thermal_generator,01T01:30,0
thermal_generator,01T02:00,0
thermal_generator,01T02:30,0
thermal_generator,01T03:00,0
thermal_generator,01T03:30,0
thermal_generator,01T04:00,0
thermal_generator,01T04:30,0
thermal_generator,01T05:00,0
thermal_generator,01T05:30,0
