"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESE","01 Mar 2021","46","0.10"
"MRP","PRIRESE","01 Mar 2021","47","0.02"
"MRP","PRIRESE","01 Mar 2021","48","0.18"
"MRP","CONRESA","01 Mar 2021","1","10.00"
"MRP","CONRESA","01 Mar 2021","2","9.22"
"MRP","CONRESA","01 Mar 2021","3","9.88"
"MRP","CONRESA","01 Mar 2021","4","8.74"
"MRP","CONRESA","01 Mar 2021","5","7.33"
"MRP","CONRESA","01 Mar 2021","6","8.67"
"MRP","CONRESA","01 Mar 2021","7","8.67"
"MRP","CONRESA","01 Mar 2021","8","8.66"
"MRP","CONRESA","01 Mar 2021","9","8.66"
"MRP","CONRESA","01 Mar 2021","10","7.08"
"MRP","CONRESA","01 Mar 2021","11","8.65"
"MRP","CONRESA","01 Mar 2021","12","7.42"
"MRP","CONRESA","01 Mar 2021","13","7.36"
"MRP","CONRESA","01 Mar 2021","14","10.00"
"MRP","CONRESA","01 Mar 2021","15","13.59"
"MRP","CONRESA","01 Mar 2021","16","24.79"
"MRP","CONRESA","01 Mar 2021","17","43.43"
"MRP","CONRESA","01 Mar 2021","18","127.82"
"MRP","CONRESA","01 Mar 2021","19","185.00"
"MRP","CONRESA","01 Mar 2021","20","185.00"
"MRP","CONRESA","01 Mar 2021","21","51.88"
"MRP","CONRESA","01 Mar 2021","22","25.00"
"MRP","CONRESA","01 Mar 2021","23","25.00"
"MRP","CONRESA","01 Mar 2021","24","25.00"
"MRP","CONRESA","01 Mar 2021","25","13.55"
"MRP","CONRESA","01 Mar 2021","26","15.88"
"MRP","CONRESA","01 Mar 2021","27","25.00"
"MRP","CONRESA","01 Mar 2021","28","32.94"
"MRP","CONRESA","01 Mar 2021","29","35.88"
"MRP","CONRESA","01 Mar 2021","30","35.88"
"MRP","CONRESA","01 Mar 2021","31","40.00"
"MRP","CONRESA","01 Mar 2021","32","49.88"
"MRP","CONRESA","01 Mar 2021","33","90.00"
"MRP","CONRESA","01 Mar 2021","34","185.00"
"MRP","CONRESA","01 Mar 2021","35","185.00"
"MRP","CONRESA","01 Mar 2021","36","50.00"
"MRP","CONRESA","01 Mar 2021","37","50.00"
"MRP","CONRESA","01 Mar 2021","38","33.09"
"MRP","CONRESA","01 Mar 2021","39","23.01"
"MRP","CONRESA","01 Mar 2021","40","24.35"
"MRP","CONRESA","01 Mar 2021","41","12.12"
"MRP","CONRESA","01 Mar 2021","42","44.92"
"MRP","CONRESA","01 Mar 2021","43","24.48"
"MRP","CONRESA","01 Mar 2021","44","13.78"
"MRP","CONRESA","01 Mar 2021","45","11.88"
"MRP","CONRESA","01 Mar 2021","46","2.00"
"MRP","CONRESA","01 Mar 2021","47","2.00"
"MRP","CONRESA","01 Mar 2021","48","8.03"
"MRP","CONRESB","01 Mar 2021","1","8.50"
"MRP","CONRESB","01 Mar 2021","2","7.84"
