definition_name,time_period,value
singapore_base_load,05T14:00,0.990362369572937
singapore_base_load,05T14:30,0.9883101850279384
singapore_base_load,05T15:00,0.9877143988973882
singapore_base_load,05T15:30,0.9874234845091069
singapore_base_load,05T16:00,0.9851049965585958
singapore_base_load,05T16:30,0.9791457096664851
singapore_base_load,05T17:00,0.9681069246979698
singapore_base_load,05T17:30,0.9510592778238485
singapore_base_load,05T18:00,0.939785846083451
singapore_base_load,05T18:30,0.941188201370672
singapore_base_load,05T19:00,0.9422277764394694
singapore_base_load,05T19:30,0.9380169227272162
singapore_base_load,05T20:00,0.9308212312670983
singapore_base_load,05T20:30,0.9238720304289448
singapore_base_load,05T21:00,0.9139893435774519
singapore_base_load,05T21:30,0.8981884774369535
singapore_base_load,05T22:00,0.8798550471190812
singapore_base_load,05T22:30,0.863436593897391
singapore_base_load,05T23:00,0.8467519300768326
singapore_base_load,05T23:30,0.829598453967588
singapore_base_load,06T00:00,0.8121947280888728
singapore_base_load,06T00:30,0.7968680474547734
singapore_base_load,06T01:00,0.7830544547868892
singapore_base_load,06T01:30,0.7715366736747485
singapore_base_load,06T02:00,0.7619770869387199
singapore_base_load,06T02:30,0.7539242467004225
singapore_base_load,06T03:00,0.7476880324338748
singapore_base_load,06T03:30,0.7437896625223177
singapore_base_load,06T04:00,0.741082960548814
singapore_base_load,06T04:30,0.7419171946966112
singapore_base_load,06T05:00,0.7465804272240039
singapore_base_load,06T05:30,0.7555716124871357
singapore_base_load,06T06:00,0.7658029002325312
singapore_base_load,06T06:30,0.7753292727141252
singapore_base_load,06T07:00,0.7876174494403269
singapore_base_load,06T07:30,0.8143012236565703
singapore_base_load,06T08:00,0.847683254326813
singapore_base_load,06T08:30,0.872289520221984
singapore_base_load,06T09:00,0.8894004124327305
singapore_base_load,06T09:30,0.9032071460198128
singapore_base_load,06T10:00,0.913951842038727
singapore_base_load,06T10:30,0.9190762049522044
singapore_base_load,06T11:00,0.9178675093867223
singapore_base_load,06T11:30,0.9103976211724214
singapore_base_load,06T12:00,0.90329709670772
singapore_base_load,06T12:30,0.8979229997235509
singapore_base_load,06T13:00,0.8950497213035584
singapore_base_load,06T13:30,0.893476911782921
singapore_base_load,06T14:00,0.8907616180189859
singapore_base_load,06T14:30,0.8870443530993182
singapore_base_load,06T15:00,0.8838707495058905
singapore_base_load,06T15:30,0.8812516818812474
singapore_base_load,06T16:00,0.8770435664434055
singapore_base_load,06T16:30,0.8718411923690588
singapore_base_load,06T17:00,0.8671709428938896
singapore_base_load,06T17:30,0.8644134622908133
singapore_base_load,06T18:00,0.8670890041940754
singapore_base_load,06T18:30,0.8770762716964472
singapore_base_load,06T19:00,0.8850166063618014
singapore_base_load,06T19:30,0.8872014182998517
singapore_base_load,06T20:00,0.8860233154402758
singapore_base_load,06T20:30,0.885101165653374
singapore_base_load,06T21:00,0.881742792640735
singapore_base_load,06T21:30,0.871073440309225
singapore_base_load,06T22:00,0.8568752702993528
singapore_base_load,06T22:30,0.8447461306756976
singapore_base_load,06T23:00,0.8313873393634178
singapore_base_load,06T23:30,0.8169409938604284
singapore_base_load,07T00:00,0.8010075146174827
singapore_base_load,07T00:30,0.7861242653031175
singapore_base_load,07T01:00,0.7718009590826754
singapore_base_load,07T01:30,0.7605463942768697
singapore_base_load,07T02:00,0.7514847801295571
singapore_base_load,07T02:30,0.7439166980483924
singapore_base_load,07T03:00,0.7375425008317066
singapore_base_load,07T03:30,0.7331788215536493
singapore_base_load,07T04:00,0.729689572615147
singapore_base_load,07T04:30,0.7298016287318893
singapore_base_load,07T05:00,0.7341450918962407
singapore_base_load,07T05:30,0.7407533225955364
singapore_base_load,07T06:00,0.7454845776890683
singapore_base_load,07T06:30,0.7493490249589018
singapore_base_load,07T07:00,0.7549807893212721
singapore_base_load,07T07:30,0.7675777468575511
singapore_base_load,07T08:00,0.7857086794261204
singapore_base_load,07T08:30,0.8030320930461988
singapore_base_load,07T09:00,0.8180651478985628
singapore_base_load,07T09:30,0.8317649678771825
singapore_base_load,07T10:00,0.8425922953275256
singapore_base_load,07T10:30,0.8474989985283023
singapore_base_load,07T11:00,0.8478042528138455
singapore_base_load,07T11:30,0.844128168577412
singapore_base_load,07T12:00,0.8415484460645067
singapore_base_load,07T12:30,0.8425943136115317
singapore_base_load,07T13:00,0.8454151302737039
singapore_base_load,07T13:30,0.8469734185496404
singapore_base_load,07T14:00,0.8469719592628062
singapore_base_load,07T14:30,0.8463623196090919
singapore_base_load,07T15:00,0.8457573991083724
singapore_base_load,07T15:30,0.8449084059921615
singapore_base_load,07T16:00,0.8441170409211253
singapore_base_load,07T16:30,0.8434376739756279
singapore_base_load,07T17:00,0.8433978606379421
singapore_base_load,07T17:30,0.8429650770418318
singapore_base_load,07T18:00,0.8495576672284211
singapore_base_load,07T18:30,0.8640756765369217
singapore_base_load,07T19:00,0.8760163694921128
singapore_base_load,07T19:30,0.880534886233392
singapore_base_load,07T20:00,0.8837798980895477
singapore_base_load,07T20:30,0.8880241886910216
singapore_base_load,07T21:00,0.8860281010552363
singapore_base_load,07T21:30,0.8750424899431211
singapore_base_load,07T22:00,0.8589549857963334
singapore_base_load,07T22:30,0.8432357314939246
singapore_base_load,07T23:00,0.8259906392718085
singapore_base_load,07T23:30,0.8073083871864358
photovoltaic_generic,01T00:00,0.00
photovoltaic_generic,01T01:00,0.00
photovoltaic_generic,01T02:00,0.00
photovoltaic_generic,01T03:00,0.00
photovoltaic_generic,01T04:00,0.00
