"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESB","01 Jun 2021","32","0.08"
"MRP","CONRESB","01 Jun 2021","33","0.09"
"MRP","CONRESB","01 Jun 2021","34","0.42"
"MRP","CONRESB","01 Jun 2021","35","0.42"
"MRP","CONRESB","01 Jun 2021","36","0.42"
"MRP","CONRESB","01 Jun 2021","37","1.13"
"MRP","CONRESB","01 Jun 2021","38","1.47"
"MRP","CONRESB","01 Jun 2021","39","1.13"
"MRP","CONRESB","01 Jun 2021","40","1.13"
"MRP","CONRESB","01 Jun 2021","41","0.04"
"MRP","CONRESB","01 Jun 2021","42","0.04"
"MRP","CONRESB","01 Jun 2021","43","0.42"
"MRP","CONRESB","01 Jun 2021","44","1.02"
"MRP","CONRESB","01 Jun 2021","45","0.42"
"MRP","CONRESB","01 Jun 2021","46","6.31"
"MRP","CONRESB","01 Jun 2021","47","0.84"
"MRP","CONRESB","01 Jun 2021","48","0.84"
"MRP","CONRESC","01 Jun 2021","1","0.90"
"MRP","CONRESC","01 Jun 2021","2","0.74"
"MRP","CONRESC","01 Jun 2021","3","0.74"
"MRP","CONRESC","01 Jun 2021","4","0.38"
"MRP","CONRESC","01 Jun 2021","5","0.38"
"MRP","CONRESC","01 Jun 2021","6","0.38"
"MRP","CONRESC","01 Jun 2021","7","0.38"
"MRP","CONRESC","01 Jun 2021","8","0.38"
"MRP","CONRESC","01 Jun 2021","9","0.38"
"MRP","CONRESC","01 Jun 2021","10","0.38"
"MRP","CONRESC","01 Jun 2021","11","0.90"
"MRP","CONRESC","01 Jun 2021","12","1.00"
"MRP","CONRESC","01 Jun 2021","13","0.90"
"MRP","CONRESC","01 Jun 2021","14","0.74"
"MRP","CONRESC","01 Jun 2021","15","2.42"
"MRP","CONRESC","01 Jun 2021","16","7.32"
"MRP","CONRESC","01 Jun 2021","17","0.90"
"MRP","CONRESC","01 Jun 2021","18","0.25"
"MRP","CONRESC","01 Jun 2021","19","0.14"
"MRP","CONRESC","01 Jun 2021","20","0.08"
"MRP","CONRESC","01 Jun 2021","21","0.07"
"MRP","CONRESC","01 Jun 2021","22","0.07"
"MRP","CONRESC","01 Jun 2021","23","0.37"
"MRP","CONRESC","01 Jun 2021","24","0.08"
"MRP","CONRESC","01 Jun 2021","25","0.08"
"MRP","CONRESC","01 Jun 2021","26","0.08"
"MRP","CONRESC","01 Jun 2021","27","0.07"
"MRP","CONRESC","01 Jun 2021","28","0.37"
"MRP","CONRESC","01 Jun 2021","29","0.37"
"MRP","CONRESC","01 Jun 2021","30","0.37"
"MRP","CONRESC","01 Jun 2021","31","0.08"
"MRP","CONRESC","01 Jun 2021","32","0.07"
"MRP","CONRESC","01 Jun 2021","33","0.08"
"MRP","CONRESC","01 Jun 2021","34","0.37"
"MRP","CONRESC","01 Jun 2021","35","0.37"
"MRP","CONRESC","01 Jun 2021","36","0.37"
"MRP","CONRESC","01 Jun 2021","37","1.00"
