"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESD","01 Apr 2021","47","0.03"
"MRP","CONRESD","01 Apr 2021","48","0.59"
"MRP","CONRESE","01 Apr 2021","1","0.50"
"MRP","CONRESE","01 Apr 2021","2","0.50"
"MRP","CONRESE","01 Apr 2021","3","0.50"
"MRP","CONRESE","01 Apr 2021","4","0.50"
"MRP","CONRESE","01 Apr 2021","5","0.50"
"MRP","CONRESE","01 Apr 2021","6","0.30"
"MRP","CONRESE","01 Apr 2021","7","0.30"
"MRP","CONRESE","01 Apr 2021","8","0.30"
"MRP","CONRESE","01 Apr 2021","9","0.30"
"MRP","CONRESE","01 Apr 2021","10","0.30"
"MRP","CONRESE","01 Apr 2021","11","0.50"
"MRP","CONRESE","01 Apr 2021","12","0.50"
"MRP","CONRESE","01 Apr 2021","13","0.75"
"MRP","CONRESE","01 Apr 2021","14","0.75"
"MRP","CONRESE","01 Apr 2021","15","3.06"
"MRP","CONRESE","01 Apr 2021","16","3.63"
"MRP","CONRESE","01 Apr 2021","17","4.03"
"MRP","CONRESE","01 Apr 2021","18","4.37"
"MRP","CONRESE","01 Apr 2021","19","4.47"
"MRP","CONRESE","01 Apr 2021","20","8.08"
"MRP","CONRESE","01 Apr 2021","21","12.47"
"MRP","CONRESE","01 Apr 2021","22","12.97"
"MRP","CONRESE","01 Apr 2021","23","12.55"
"MRP","CONRESE","01 Apr 2021","24","8.30"
"MRP","CONRESE","01 Apr 2021","25","14.48"
"MRP","CONRESE","01 Apr 2021","26","5.53"
"MRP","CONRESE","01 Apr 2021","27","4.30"
"MRP","CONRESE","01 Apr 2021","28","4.06"
"MRP","CONRESE","01 Apr 2021","29","4.27"
"MRP","CONRESE","01 Apr 2021","30","3.33"
"MRP","CONRESE","01 Apr 2021","31","3.32"
"MRP","CONRESE","01 Apr 2021","32","3.10"
"MRP","CONRESE","01 Apr 2021","33","3.05"
"MRP","CONRESE","01 Apr 2021","34","3.00"
"MRP","CONRESE","01 Apr 2021","35","1.25"
"MRP","CONRESE","01 Apr 2021","36","1.15"
"MRP","CONRESE","01 Apr 2021","37","0.93"
"MRP","CONRESE","01 Apr 2021","38","3.03"
"MRP","CONRESE","01 Apr 2021","39","9.10"
"MRP","CONRESE","01 Apr 2021","40","9.68"
"MRP","CONRESE","01 Apr 2021","41","4.32"
"MRP","CONRESE","01 Apr 2021","42","3.97"
"MRP","CONRESE","01 Apr 2021","43","2.50"
"MRP","CONRESE","01 Apr 2021","44","0.75"
"MRP","CONRESE","01 Apr 2021","45","0.42"
"MRP","CONRESE","01 Apr 2021","46","0.12"
"MRP","CONRESE","01 Apr 2021","47","0.01"
"MRP","CONRESE","01 Apr 2021","48","0.25"
"MRP","PRIRESA","02 Apr 2021","1","1.32"
"MRP","PRIRESA","02 Apr 2021","2","1.32"
"MRP","PRIRESA","02 Apr 2021","3","1.32"
"MRP","PRIRESA","02 Apr 2021","4","1.32"
"MRP","PRIRESA","02 Apr 2021","5","1.33"
"MRP","PRIRESA","02 Apr 2021","6","1.33"
"MRP","PRIRESA","02 Apr 2021","7","1.00"
"MRP","PRIRESA","02 Apr 2021","8","1.00"
"MRP","PRIRESA","02 Apr 2021","9","1.29"
"MRP","PRIRESA","02 Apr 2021","10","1.29"
"MRP","PRIRESA","02 Apr 2021","11","1.00"
"MRP","PRIRESA","02 Apr 2021","12","1.00"
"MRP","PRIRESA","02 Apr 2021","13","1.00"
"MRP","PRIRESA","02 Apr 2021","14","1.00"
"MRP","PRIRESA","02 Apr 2021","15","1.04"
"MRP","PRIRESA","02 Apr 2021","16","1.00"
"MRP","PRIRESA","02 Apr 2021","17","1.00"
"MRP","PRIRESA","02 Apr 2021","18","1.00"
