"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESE","01 Sep 2021","18","8.69"
"MRP","CONRESE","01 Sep 2021","19","11.67"
"MRP","CONRESE","01 Sep 2021","20","7.35"
"MRP","CONRESE","01 Sep 2021","21","2.50"
"MRP","CONRESE","01 Sep 2021","22","2.50"
"MRP","CONRESE","01 Sep 2021","23","2.50"
"MRP","CONRESE","01 Sep 2021","24","0.85"
"MRP","CONRESE","01 Sep 2021","25","0.08"
"MRP","CONRESE","01 Sep 2021","26","0.08"
"MRP","CONRESE","01 Sep 2021","27","0.12"
"MRP","CONRESE","01 Sep 2021","28","0.08"
"MRP","CONRESE","01 Sep 2021","29","0.08"
"MRP","CONRESE","01 Sep 2021","30","0.08"
"MRP","CONRESE","01 Sep 2021","31","0.08"
"MRP","CONRESE","01 Sep 2021","32","0.08"
"MRP","CONRESE","01 Sep 2021","33","0.08"
"MRP","CONRESE","01 Sep 2021","34","0.08"
"MRP","CONRESE","01 Sep 2021","35","0.08"
"MRP","CONRESE","01 Sep 2021","36","0.08"
"MRP","CONRESE","01 Sep 2021","37","0.02"
"MRP","CONRESE","01 Sep 2021","38","0.02"
"MRP","CONRESE","01 Sep 2021","39","0.12"
"MRP","CONRESE","01 Sep 2021","40","0.12"
"MRP","CONRESE","01 Sep 2021","41","0.02"
"MRP","CONRESE","01 Sep 2021","42","0.02"
"MRP","CONRESE","01 Sep 2021","43","0.03"
"MRP","CONRESE","01 Sep 2021","44","0.01"
"MRP","CONRESE","01 Sep 2021","45","0.01"
"MRP","CONRESE","01 Sep 2021","46","3.33"
"MRP","CONRESE","01 Sep 2021","47","2.15"
"MRP","CONRESE","01 Sep 2021","48","0.30"
"MRP","PRIRESA","02 Sep 2021","1","1.53"
"MRP","PRIRESA","02 Sep 2021","2","1.88"
"MRP","PRIRESA","02 Sep 2021","3","2.00"
"MRP","PRIRESA","02 Sep 2021","4","2.13"
"MRP","PRIRESA","02 Sep 2021","5","2.13"
"MRP","PRIRESA","02 Sep 2021","6","2.13"
"MRP","PRIRESA","02 Sep 2021","7","2.13"
"MRP","PRIRESA","02 Sep 2021","8","1.56"
"MRP","PRIRESA","02 Sep 2021","9","1.56"
"MRP","PRIRESA","02 Sep 2021","10","1.56"
"MRP","PRIRESA","02 Sep 2021","11","1.56"
"MRP","PRIRESA","02 Sep 2021","12","1.56"
"MRP","PRIRESA","02 Sep 2021","13","1.56"
"MRP","PRIRESA","02 Sep 2021","14","1.49"
"MRP","PRIRESA","02 Sep 2021","15","8.29"
"MRP","PRIRESA","02 Sep 2021","16","2.00"
"MRP","PRIRESA","02 Sep 2021","17","1.88"
"MRP","PRIRESA","02 Sep 2021","18","1.56"
"MRP","PRIRESA","02 Sep 2021","19","2.00"
"MRP","PRIRESA","02 Sep 2021","20","1.49"
"MRP","PRIRESA","02 Sep 2021","21","0.16"
"MRP","PRIRESA","02 Sep 2021","22","1.56"
